,Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
117782,201034WS27740,1,1,1,1,11,3,0,0,0,0,-1,90,1
117783,201034WS27740,1,2,2,2,10,3,0,0,1,0,-1,90,1
117897,2010350046010,2,1,1,2,5,3,0,0,0,0,-1,9,2
118009,2010350159710,1,1,1,1,6,3,0,0,0,0,-1,9,1
118049,2010350189910,2,1,1,2,8,3,0,0,0,0,-1,9,1
118128,2010350248510,1,2,1,1,6,3,0,0,0,0,-1,9,1
118129,2010350248510,2,1,2,2,10,3,0,0,1,0,-1,9,2
118130,2010350248510,2,3,1,1,10,3,0,0,0,0,-1,9,2
118358,2010350412710,1,1,1,1,7,2,0,0,0,0,-1,9,-1
118386,2010350432610,1,1,1,1,5,3,0,0,0,0,-1,19,1
118391,2010350438510,1,1,2,1,5,3,0,0,0,0,-1,19,-1
118457,2010350497710,2,1,1,1,7,3,0,0,0,0,-1,9,2
118458,2010350497710,2,2,2,1,7,3,0,0,1,0,-1,9,2
118471,2010350508010,2,1,1,2,7,3,0,0,0,0,-1,9,-1
118501,2010350534910,1,1,1,1,8,3,0,0,0,0,-1,9,1
118647,2010350695710,1,1,1,1,8,1,0,0,0,0,-1,5,-1
118648,2010350695710,2,2,1,1,7,3,0,0,0,0,-1,5,1
118649,2010350695710,3,3,1,1,9,3,0,0,0,0,-1,5,1
118682,2010350741410,2,1,2,2,2,3,0,0,2,0,-1,9,1
118701,2010350765310,1,1,1,1,5,1,0,0,0,0,-1,9,1
118747,2010350810210,1,1,1,2,6,2,0,0,0,0,-1,9,1
118860,2010350941110,2,1,1,1,7,3,0,0,0,0,-1,5,3
118861,2010350941110,2,2,2,2,7,3,0,0,0,0,-1,5,3
118983,2010351057710,1,1,1,1,8,3,0,0,0,0,-1,9,3
119166,2010351217510,1,1,1,1,10,3,0,0,0,0,-1,9,-1
119167,2010351217510,1,2,2,2,10,3,0,0,1,0,-1,9,2
119194,2010351240710,2,1,1,1,6,3,0,0,0,0,-1,9,1
119195,2010351240710,2,2,2,2,6,3,0,0,1,0,-1,9,1
119395,2010351393710,2,1,1,1,7,3,0,0,0,0,-1,9,1
119420,2010351427310,2,1,1,1,4,3,0,0,0,0,-1,9,3
119421,2010351427310,2,2,2,2,4,3,0,0,1,0,-1,9,3
119542,2010351556410,1,1,3,1,6,1,5,1,0,0,-1,0,2
119626,2010351670410,2,1,2,1,5,3,0,0,1,0,-1,9,1
119830,2010351874510,1,1,1,1,8,2,0,0,0,0,-1,9,1
119847,2010351887810,2,2,1,1,8,3,0,0,0,0,-1,9,3
119848,2010351887810,2,3,2,2,8,3,0,0,1,0,-1,9,-1
119948,2010352005510,1,1,2,2,8,2,0,0,0,0,-1,19,-1
119949,2010352005510,1,2,2,2,3,2,0,0,0,0,-1,19,-1
120097,2010352116310,2,1,1,1,8,3,0,0,0,0,-1,9,-1
120105,2010352123910,1,1,1,2,5,3,0,0,0,0,-1,9,1
120106,2010352123910,3,2,2,2,8,3,0,0,1,0,-1,9,2
120107,2010352123910,3,3,1,1,8,3,0,0,0,0,-1,9,3
120118,2010352142610,1,1,1,1,7,3,0,0,0,0,-1,4,1
120195,2010352221910,1,1,1,1,10,3,0,0,0,0,-1,9,2
120214,2010352232610,1,1,1,1,8,2,0,0,0,0,-1,9,1
120246,2010352257710,1,1,2,2,9,3,0,0,1,0,-1,9,3
120247,2010352257710,2,2,2,2,11,3,0,0,1,0,-1,9,-1
120248,2010352257710,2,3,2,2,11,3,0,0,2,0,-1,9,2
120249,2010352257710,3,4,1,1,9,3,0,0,0,0,-1,9,2
120250,2010352257710,3,5,2,2,9,3,0,0,2,0,-1,9,1
120251,2010352257710,3,6,2,2,9,3,0,0,2,0,-1,9,2
120337,2010352315910,1,1,1,1,8,3,0,0,0,0,-1,9,1
120338,2010352315910,2,2,1,1,7,3,0,0,0,0,-1,9,-1
120339,2010352315910,2,3,2,1,6,3,0,0,2,0,-1,9,1
120340,2010352315910,2,4,2,1,6,3,0,0,2,0,-1,9,2
120347,2010352319010,1,1,1,2,4,3,0,0,0,0,-1,9,2
120348,2010352319010,2,2,1,2,6,3,0,0,0,0,-1,9,3
120349,2010352319010,3,3,1,2,4,3,0,0,0,0,-1,9,2
120350,2010352319010,4,4,1,2,6,3,0,0,0,0,-1,9,3
120363,2010352320610,1,1,1,1,8,3,0,0,0,0,-1,9,2
120402,2010352337410,1,2,2,1,6,3,0,0,0,4,-1,11,1
120526,2010352445210,2,1,2,2,3,3,0,0,2,0,-1,9,1
120988,2010352774510,1,1,1,2,4,3,0,0,0,0,-1,9,2
120989,2010352774510,1,2,2,1,4,3,0,0,1,0,-1,9,2
121066,2010352822310,1,1,1,1,7,3,0,0,0,0,-1,9,1
121075,2010352830410,1,1,1,1,9,3,0,0,0,0,-1,21,1
121221,2010352964510,1,1,1,1,6,3,0,0,0,0,-1,9,1
121222,2010352964610,1,1,1,1,6,3,0,0,0,0,-1,9,1
121223,2010352964610,1,2,2,2,5,3,0,0,1,0,-1,9,1
126459,2010400B01673,2,1,1,1,7,3,0,0,0,0,-1,9,1
126507,2010400B01902,2,1,2,2,6,3,0,0,2,0,-1,9,1
126641,2010400B02668,2,1,2,2,6,3,0,0,1,0,-1,9,-1
126648,2010400B02713,1,1,1,1,4,3,0,0,0,0,-1,19,1
126649,2010400B02713,3,2,1,1,6,3,0,0,0,0,-1,9,3
126650,2010400B02713,4,3,2,2,2,3,0,0,2,0,-1,9,1
126915,2010400C00403,1,1,1,1,8,2,0,0,0,0,-1,9,1
126916,2010400C00403,1,2,2,2,8,2,0,0,1,0,-1,9,1
126934,2010400C00479,2,1,1,1,6,3,0,0,0,0,-1,9,1
126949,2010400C00577,2,1,1,1,6,3,0,0,0,0,-1,9,1
126976,2010400C00770,1,1,1,1,8,3,0,0,0,0,-1,9,1
127062,2010400C01236,2,1,1,2,7,3,0,0,0,0,-1,9,1
127063,2010400C01236,2,2,2,2,7,3,0,0,1,0,-1,9,3
127117,2010400C01477,2,1,1,1,7,3,0,0,0,0,-1,9,1
127155,2010400C01616,3,1,1,1,7,3,0,0,0,0,-1,9,3
127156,2010400C01616,3,2,2,2,6,3,0,0,2,0,-1,9,3
127166,2010400C01663,1,1,2,1,6,3,0,0,0,0,-1,21,-1
127167,2010400C01663,1,2,2,1,6,3,0,0,0,0,-1,21,-1
127191,2010400C01789,2,1,1,1,5,3,0,0,0,0,-1,9,1
127220,2010400C01954,2,1,1,1,9,3,0,0,0,0,-1,9,1
127224,2010400C01973,2,1,1,1,7,3,0,0,0,0,-1,9,1
127225,2010400C01973,2,2,2,2,9,3,0,0,1,0,-1,9,1
127228,2010400C01979,1,1,1,1,4,3,0,0,0,0,-1,9,1
127229,2010400C01979,1,2,2,2,4,3,0,0,1,0,-1,9,1
127248,2010400C02062,1,1,1,2,7,3,0,0,0,0,-1,9,2
127256,2010400C02109,2,1,1,2,10,3,0,0,0,0,-1,9,-1
127258,2010400C02115,2,1,2,2,6,3,0,0,1,0,-1,9,1
127338,2010400C02605,2,1,1,2,7,3,0,0,0,0,-1,9,1
127342,2010400C02621,2,1,1,1,8,3,0,0,0,0,-1,9,1
127343,2010400C02621,2,2,2,1,8,3,0,0,1,0,-1,9,1
127350,2010400C02643,1,1,1,1,8,3,0,0,0,0,-1,8,1
127365,2010400C02715,2,1,1,1,7,2,0,0,0,0,-1,5,1
127396,2010400C02848,2,1,1,1,8,3,0,0,0,0,-1,9,2
127446,2010400C03128,2,1,1,2,8,3,0,0,0,0,-1,9,1
127525,2010400C03506,1,1,1,1,7,3,0,0,0,0,-1,9,3
127594,2010400D00060,2,1,1,2,8,3,0,0,0,0,-1,9,2
127637,2010400D00259,2,1,1,1,6,3,0,0,0,0,-1,9,1
127641,2010400D00265,1,1,1,2,6,3,0,0,0,0,-1,9,1
127651,2010400D00308,2,1,1,1,7,3,0,0,0,0,-1,9,1
127652,2010400D00318,2,1,1,2,6,3,0,0,0,0,-1,9,1
127653,2010400D00318,2,2,2,2,9,3,0,0,1,0,-1,9,1
127669,2010400D00434,1,1,1,2,6,3,0,0,0,0,-1,9,1
127670,2010400D00434,2,2,1,1,6,3,0,0,0,0,-1,9,1
127671,2010400D00434,2,3,2,1,5,3,0,0,2,0,-1,9,1
127672,2010400D00434,2,4,2,1,6,3,0,0,1,0,-1,9,1
127681,2010400D00472,1,1,1,1,10,3,0,0,0,0,-1,9,3
127682,2010400D00472,1,4,2,2,8,3,0,0,2,0,-1,9,2
127683,2010400D00472,2,2,1,1,7,3,0,0,0,0,-1,9,-1
127684,2010400D00472,2,3,2,2,7,3,0,0,1,0,-1,9,-1
127690,2010400D00496,2,1,1,1,8,3,0,0,0,0,-1,9,1
127693,2010400D00518,1,1,1,1,9,3,0,0,0,0,-1,9,1
127696,2010400D00524,2,1,1,1,6,3,0,0,0,0,-1,9,1
127729,2010400D00627,1,1,1,1,6,2,0,0,0,0,-1,5,1
127730,2010400D00634,1,2,2,1,8,3,0,0,2,0,-1,9,3
127731,2010400D00634,2,1,1,1,8,3,0,0,0,0,-1,19,1
127732,2010400D00654,3,1,1,1,5,3,0,0,0,0,-1,9,1
127740,2010400D00695,2,1,2,1,4,3,0,0,0,4,-1,11,1
127746,2010400D00727,2,1,1,2,10,3,0,0,0,0,-1,9,1
127747,2010400D00727,2,2,2,2,7,3,0,0,1,0,-1,9,1
127751,2010400D00774,2,1,1,1,7,3,0,0,0,0,-1,19,1
127752,2010400D00774,3,2,1,2,5,3,0,0,0,0,-1,9,1
127753,2010400D00788,3,1,1,2,6,2,0,0,0,0,-1,9,-1
127771,2010400D00848,1,1,1,1,5,3,0,0,0,0,-1,9,2
127778,2010400D00868,2,1,1,1,6,3,0,0,0,0,-1,20,1
127779,2010400D00868,2,2,2,1,5,3,0,0,0,0,-1,20,1
127780,2010400D00879,1,1,1,1,8,2,0,0,0,0,-1,4,1
127782,2010400D00887,1,1,1,1,6,3,0,0,0,0,-1,9,1
127783,2010400D00891,2,1,2,2,6,3,0,0,1,0,-1,9,1
127785,2010400D00897,2,1,1,2,8,3,0,0,0,0,-1,9,1
127786,2010400D00897,2,2,2,2,6,3,0,0,1,0,-1,9,1
127788,2010400D00899,1,1,1,2,5,3,0,0,0,0,-1,9,1
127789,2010400D00899,2,2,1,1,7,3,0,0,0,0,-1,19,1
127798,2010400D00921,2,1,1,1,6,3,0,0,0,0,-1,9,1
127808,2010400D00976,1,1,1,2,6,3,0,0,0,0,-1,9,1
127809,2010400D00976,1,2,2,2,5,3,0,0,1,0,-1,9,1
127812,2010400D00983,1,1,1,2,9,3,0,0,0,0,-1,9,2
127831,2010400D01033,1,1,1,1,4,3,0,0,0,0,-1,9,1
127832,2010400D01033,2,2,1,1,6,3,0,0,0,0,-1,9,1
127833,2010400D01033,2,3,2,2,6,3,0,0,1,0,-1,9,1
127842,2010400D01059,2,1,2,1,4,3,0,0,2,0,-1,9,1
127850,2010400D01104,1,1,1,2,6,3,0,0,0,0,-1,9,1
127851,2010400D01104,2,2,1,1,8,3,0,0,0,0,-1,9,1
127852,2010400D01105,1,1,1,1,9,3,0,0,0,0,-1,9,1
127853,2010400D01105,2,2,1,1,6,3,0,0,0,0,-1,9,1
127854,2010400D01105,2,5,2,1,6,3,0,0,1,0,-1,9,1
127855,2010400D01105,2,6,2,1,5,3,0,0,2,0,-1,9,1
127856,2010400D01105,2,8,2,1,6,3,0,0,2,0,-1,9,-1
127857,2010400D01105,3,3,1,1,5,3,0,0,0,0,-1,9,1
127858,2010400D01105,3,7,2,2,6,3,0,0,1,0,-1,9,1
127859,2010400D01105,4,4,1,2,6,3,0,0,0,0,-1,9,-1
127860,2010400D01118,2,1,1,2,7,3,0,0,0,0,-1,9,1
127865,2010400D01128,1,1,1,1,11,2,0,0,0,0,-1,9,1
127866,2010400D01128,1,4,2,1,7,2,0,0,1,0,-1,9,1
127867,2010400D01128,1,5,2,2,8,2,0,0,2,0,-1,9,1
127868,2010400D01128,2,3,2,2,6,3,0,0,1,0,-1,9,1
127869,2010400D01128,3,2,1,1,6,3,0,0,0,0,-1,9,1
127870,2010400D01131,2,1,1,2,7,3,0,0,0,0,-1,9,1
127871,2010400D01131,2,2,2,1,2,3,0,0,1,0,-1,9,1
127872,2010400D01140,1,1,1,1,10,3,0,0,0,0,-1,9,1
127873,2010400D01140,2,2,1,1,4,3,0,0,0,0,-1,9,1
127874,2010400D01140,2,4,2,1,4,3,0,0,2,0,-1,9,1
127875,2010400D01140,2,5,2,1,4,3,0,0,1,0,-1,9,1
127876,2010400D01140,3,3,1,1,6,3,0,0,0,0,-1,9,1
127885,2010400D01214,2,1,1,1,7,3,0,0,0,0,-1,9,1
127888,2010400D01229,2,1,1,1,6,3,0,0,0,0,-1,9,1
127889,2010400D01229,2,2,2,2,6,3,0,0,1,0,-1,9,1
127897,2010400D01259,2,1,1,2,6,3,0,0,0,0,-1,9,-1
127903,2010400D01270,1,1,1,1,4,3,0,0,0,0,-1,19,3
127904,2010400D01270,3,2,1,1,9,3,0,0,0,0,-1,9,-1
127915,2010400D01300,2,1,1,1,7,2,0,0,0,0,-1,5,1
127916,2010400D01303,2,1,1,1,9,3,0,0,0,0,-1,9,2
127917,2010400D01307,1,4,2,1,5,3,0,0,2,0,-1,9,1
127918,2010400D01307,2,1,2,2,7,3,0,0,1,0,-1,9,1
127919,2010400D01307,2,2,2,1,2,3,0,0,2,0,-1,9,1
127920,2010400D01307,2,3,2,1,1,3,0,0,2,0,-1,9,1
127921,2010400D01315,1,1,1,1,9,3,0,0,0,0,-1,21,2
127924,2010400D01325,1,1,2,1,4,3,0,0,1,0,-1,9,1
127930,2010400D01357,2,1,1,2,5,3,0,0,0,0,-1,9,1
127931,2010400D01357,3,2,1,1,7,3,0,0,0,0,-1,9,-1
127932,2010400D01357,3,3,2,1,5,3,0,0,2,0,-1,9,1
127933,2010400D01357,3,4,2,1,10,3,0,0,1,0,-1,9,1
127937,2010400D01375,2,1,1,1,6,3,0,0,0,0,-1,9,1
127938,2010400D01391,2,1,1,2,6,3,0,0,0,0,-1,9,1
127939,2010400D01397,1,1,1,1,6,3,0,0,0,0,-1,4,1
127943,2010400D01404,2,1,1,1,6,3,0,0,0,0,-1,9,1
127962,2010400D01482,2,1,1,2,6,3,0,0,0,0,-1,9,1
127991,2010400D01600,2,1,1,1,7,3,0,0,0,0,-1,9,2
127992,2010400D01600,5,2,1,2,7,3,0,0,0,0,-1,9,1
128004,2010400D01676,1,1,1,1,7,3,0,0,0,0,-1,19,1
128019,2010400D01737,1,1,1,1,6,3,0,0,0,0,-1,9,1
128020,2010400D01737,1,4,2,2,6,3,0,0,1,0,-1,9,1
128021,2010400D01737,3,2,1,2,7,3,0,0,0,0,-1,9,1
128022,2010400D01737,3,5,2,2,1,3,0,0,1,0,-1,9,1
128023,2010400D01737,6,3,1,2,7,3,0,0,0,0,-1,9,1
128026,2010400D01755,1,1,1,1,6,1,0,0,0,0,-1,19,1
128027,2010400D01755,2,2,1,1,7,3,0,0,0,0,-1,21,1
128048,2010400D01836,1,1,1,1,9,3,0,0,0,0,-1,9,1
128087,2010400D02035,2,1,1,2,8,3,0,0,0,0,-1,9,-1
128098,2010400D02065,4,1,1,1,8,3,0,0,0,0,-1,19,-1
128099,2010400D02066,1,1,1,1,8,2,0,0,0,0,-1,21,1
128100,2010400D02066,2,2,1,1,7,3,0,0,0,0,-1,9,1
128101,2010400D02066,4,3,1,2,5,3,0,0,0,0,-1,9,1
128111,2010400D02098,1,1,2,2,5,2,0,0,1,0,-1,9,1
128112,2010400D02101,1,1,1,2,5,3,0,0,0,0,-1,9,-1
128125,2010400D02180,1,1,1,1,5,3,0,0,0,0,-1,9,1
128128,2010400D02190,1,1,1,1,6,3,0,0,0,0,-1,9,1
128135,2010400D02223,2,1,1,1,7,3,0,0,0,0,-1,9,1
128136,2010400D02226,1,1,1,2,10,3,0,0,0,0,-1,9,1
128137,2010400D02226,2,2,1,1,10,3,0,0,0,0,-1,9,1
128139,2010400D02228,2,1,1,2,6,3,0,0,0,0,-1,9,1
128142,2010400D02246,2,1,1,1,9,3,0,0,0,0,-1,90,1
128144,2010400D02249,2,1,1,2,7,3,0,0,0,0,-1,9,1
128153,2010400D02270,2,1,1,2,7,3,0,0,0,0,-1,9,1
128164,2010400D02342,2,1,2,2,7,3,0,0,2,0,-1,9,1
128165,2010400D02342,2,2,2,2,7,3,0,0,2,0,-1,9,3
128179,2010400D02391,2,1,2,2,7,3,0,0,1,0,-1,9,-1
128185,2010400D02425,1,1,2,1,10,3,0,0,2,0,-1,9,1
128186,2010400D02425,1,2,2,2,9,3,0,0,2,0,-1,9,1
128187,2010400D02425,1,3,2,2,6,3,0,0,1,0,-1,9,1
128188,2010400D02425,2,4,2,1,3,3,0,0,2,0,-1,9,1
128189,2010400D02425,2,5,2,1,2,3,0,0,2,0,-1,9,1
128190,2010400D02434,2,1,2,2,7,3,0,0,1,0,-1,9,1
128191,2010400D02435,1,1,1,1,7,3,0,0,0,0,-1,9,1
128208,2010400D02508,2,1,1,2,6,3,0,0,0,0,-1,9,1
128216,2010400D02551,2,1,1,1,6,3,0,0,0,0,-1,19,1
128217,2010400D02555,1,1,2,2,5,3,0,0,1,0,-1,9,-1
128223,2010400D02592,2,1,1,2,6,3,0,0,0,0,-1,9,1
128224,2010400D02592,2,2,2,1,6,3,0,0,1,0,-1,9,1
128235,2010400D02683,1,1,1,1,8,3,0,0,0,0,-1,9,1
128236,2010400D02688,2,1,2,2,8,3,0,0,1,0,-1,9,1
128244,2010400D02747,2,1,1,1,5,3,0,0,0,0,-1,9,1
128249,2010400D02777,4,1,1,1,9,3,0,0,0,0,-1,9,1
128250,2010400D02777,5,2,1,1,10,3,0,0,0,0,-1,9,1
128251,2010400D02778,2,1,1,1,6,3,0,0,0,0,-1,9,-1
128274,2010400D02892,1,1,1,1,7,3,0,0,0,0,-1,9,1
128276,2010400D02904,2,1,1,1,6,3,0,0,0,0,-1,9,1
128277,2010400D02904,2,2,2,1,5,3,0,0,1,0,-1,9,1
128279,2010400D02932,2,1,1,2,8,3,0,0,0,0,-1,9,1
128283,2010400D02959,1,1,1,1,8,3,0,0,0,0,-1,19,1
128284,2010400D02959,2,2,1,2,7,3,0,0,0,0,-1,9,3
128289,2010400D03017,2,1,1,1,8,3,0,0,0,0,-1,9,2
128322,2010400D03186,2,1,1,2,6,3,0,0,0,0,-1,9,1
128323,2010400D03203,2,1,1,1,5,3,0,0,0,0,-1,9,1
128324,2010400D03203,2,2,2,2,6,3,0,0,1,0,-1,9,1
128330,2010400D03267,2,1,1,2,5,3,0,0,0,0,-1,9,1
128347,2010400D03368,1,1,1,1,6,3,0,0,0,0,-1,9,1
128348,2010400D03368,2,2,1,1,8,3,0,0,0,0,-1,9,3
128349,2010400D03375,1,3,2,2,3,3,0,0,1,0,-1,9,1
128350,2010400D03375,2,1,1,1,5,3,0,0,0,0,-1,9,1
128351,2010400D03375,2,2,2,2,5,2,0,0,1,0,-1,9,1
128353,2010400D03387,1,1,1,1,7,3,0,0,0,0,-1,9,1
128354,2010400D03387,4,2,1,1,9,3,0,0,0,0,-1,9,1
128355,2010400D03387,4,3,2,1,5,3,0,0,2,0,-1,9,1
128365,2010400D03441,1,1,1,1,6,2,0,0,0,0,-1,20,1
128374,2010400D03482,1,1,2,1,9,3,0,0,1,0,-1,9,1
128375,2010400D03519,1,1,1,1,6,3,0,0,0,0,-1,9,1
128376,2010400D03519,1,2,2,2,7,3,0,0,2,0,-1,9,1
128377,2010400D03519,1,3,2,1,1,3,0,0,2,0,-1,9,1
128378,2010400D03521,1,1,1,1,9,3,0,0,0,0,-1,11,1
128387,2010400D03625,2,1,1,1,6,3,0,0,0,0,-1,9,1
128390,2010400D03657,2,1,1,2,7,3,0,0,0,0,-1,9,2
128413,2010400D07161,2,1,1,1,5,3,0,0,0,0,-1,9,2
130181,20104100E0451,2,1,1,1,8,3,0,0,0,0,-1,9,1
130366,20104100F0344,1,1,1,1,6,3,0,0,0,0,-1,9,1
130367,20104100F0344,2,2,1,2,9,3,0,0,0,0,-1,9,1
130439,20104100F0462,2,1,1,2,5,3,0,0,0,0,-1,9,1
130972,20104100J0054,2,1,1,2,6,3,0,0,0,0,-1,9,1
131143,20104100J0389,2,1,1,2,5,3,0,0,0,0,-1,9,1
131200,20104100J0492,1,2,2,2,6,3,0,0,1,0,-1,9,1
131201,20104100J0492,2,1,2,2,8,3,0,0,1,0,-1,9,1
131253,20104100J0611,2,1,1,1,6,3,0,0,0,0,-1,9,1
131602,20104100T1001,1,1,1,1,5,3,0,0,0,0,-1,9,1
131603,20104100T1001,1,2,2,1,5,3,0,0,2,0,-1,9,1
131604,20104100T1001,1,3,2,1,5,3,0,0,2,0,-1,9,1
131605,20104100T1001,1,4,2,1,6,3,0,0,1,0,-1,9,1
131606,20104100T1001,1,5,2,1,4,3,0,0,2,0,-1,9,1
131607,20104100T1003,1,2,1,1,7,2,0,0,0,0,-1,9,1
131608,20104100T1003,2,1,1,2,7,1,0,0,0,0,-1,9,1
131609,20104100T1005,1,1,1,1,6,3,0,0,0,0,-1,9,3
131610,20104100T1005,3,2,1,1,7,3,0,0,0,0,-1,9,1
131611,20104100T1007,1,1,1,2,6,3,0,0,0,0,-1,9,1
131612,20104100T1008,1,1,2,1,7,2,0,0,2,0,-1,9,-1
131613,20104100T1008,1,2,2,1,6,3,0,0,2,0,-1,9,-1
131614,20104100T1009,4,1,2,2,5,3,0,0,1,0,-1,9,1
131615,20104100T1009,4,2,2,1,1,3,0,0,2,0,-1,9,1
131616,20104100T1009,4,3,2,1,2,3,0,0,2,0,-1,9,1
131617,20104100T1009,5,4,1,1,6,3,0,0,0,0,-1,9,1
131618,20104100T1009,6,5,1,2,7,3,0,0,0,0,-1,9,1
131619,20104100T1010,1,1,1,2,5,3,0,0,0,0,-1,9,1
131620,20104100T1010,2,2,1,2,7,3,0,0,0,0,-1,9,1
131621,20104100T1010,2,3,2,1,7,3,0,0,1,0,-1,9,1
131622,20104100T1011,2,1,1,2,6,3,0,0,0,0,-1,9,1
131623,20104100T1013,2,1,1,2,6,3,0,0,0,0,-1,9,1
131624,20104100T1014,1,1,1,1,7,1,0,0,0,0,-1,21,-1
131625,20104100T1014,2,2,1,1,7,3,0,0,0,0,-1,21,1
131626,20104100T1015,1,2,1,1,4,3,0,0,0,0,-1,9,1
131627,20104100T1015,3,1,1,1,6,3,0,0,0,0,-1,19,1
131628,20104100T1016,1,1,1,1,6,3,0,0,0,0,-1,9,1
131629,20104100T1016,1,2,2,1,8,3,0,0,1,0,-1,9,1
131630,20104100T1019,2,1,1,1,5,3,0,0,0,0,-1,9,1
131631,20104100T1022,1,1,1,2,6,3,0,0,0,0,-1,9,1
131632,20104100T1022,1,2,2,2,8,3,0,0,1,0,-1,9,1
131633,20104100T1022,1,3,2,2,4,2,0,0,2,0,-1,9,1
131634,20104100T1022,2,4,1,1,7,3,0,0,0,0,-1,9,1
131635,20104100T1022,2,5,2,2,8,3,0,0,1,0,-1,9,1
131636,20104100T1022,3,6,1,1,7,3,0,0,0,0,-1,9,2
131637,20104100T1023,1,1,1,1,6,3,0,0,0,0,-1,9,1
131638,20104100T1024,1,1,1,1,6,3,0,0,0,0,-1,19,1
131639,20104100T1024,1,2,2,1,8,3,0,0,0,0,-1,19,1
131640,20104100T1025,1,1,1,1,6,3,0,0,0,0,-1,9,1
131641,20104100T1026,1,1,1,1,5,3,0,0,0,0,-1,9,1
131642,20104100T1028,2,1,2,1,4,3,0,0,2,0,-1,9,-1
131643,20104100T1030,2,1,1,1,7,3,0,0,0,0,-1,9,1
131644,20104100T1030,2,2,2,2,6,3,0,0,2,0,-1,9,1
131645,20104100T1030,2,3,2,1,3,3,0,0,2,0,-1,9,1
131646,20104100T1030,2,4,2,1,1,3,0,0,2,0,-1,9,-1
131647,20104100T1030,2,5,2,2,2,3,0,0,1,0,-1,9,-1
131648,20104100T1030,3,6,1,2,7,3,0,0,0,0,-1,9,3
131649,20104100T1030,3,7,2,2,4,2,0,0,1,0,-1,9,3
131650,20104100T1030,3,8,2,2,10,3,0,0,2,0,-1,9,-1
131651,20104100T1031,2,1,1,1,6,3,0,0,0,0,-1,9,3
131652,20104100T1034,1,1,1,1,6,3,0,0,0,0,-1,9,1
131653,20104100T1035,1,1,1,2,5,3,0,0,0,0,-1,9,-1
131654,20104100T1037,2,1,1,2,6,3,0,0,0,0,-1,9,-1
131655,20104100T1037,2,2,2,2,8,3,0,0,1,0,-1,9,-1
131656,20104100T1038,1,1,1,2,6,3,0,0,0,0,-1,9,1
131657,20104100T1039,2,1,1,2,6,3,0,0,0,0,-1,9,1
131658,20104100T1039,3,2,2,2,6,3,0,0,1,0,-1,9,1
131659,20104100T1040,2,1,1,2,6,3,0,0,0,0,-1,9,1
131660,20104100T1043,2,1,1,1,6,3,0,0,0,0,-1,9,1
131661,20104100T1043,2,2,2,2,6,3,0,0,2,0,-1,9,1
131662,20104100T1043,2,3,2,1,1,3,0,0,2,0,-1,9,1
131663,20104100T1044,2,4,1,2,8,3,0,0,0,0,-1,9,1
131664,20104100T1044,3,1,1,1,7,3,0,0,0,0,-1,9,3
131665,20104100T1044,3,2,2,1,2,3,0,0,2,0,-1,9,3
131666,20104100T1044,3,3,2,1,7,3,0,0,1,0,-1,9,3
131667,20104100T1045,1,1,1,1,8,2,0,0,0,0,-1,9,1
131668,20104100T1045,1,2,2,1,5,2,0,0,2,0,-1,9,1
131669,20104100T1045,1,3,2,2,4,3,0,0,2,0,-1,9,1
131670,20104100T1045,1,4,2,1,3,3,0,0,1,0,-1,9,1
131671,20104100T1045,1,5,2,2,8,2,0,0,2,0,-1,9,1
131672,20104100T1045,1,6,2,2,10,2,0,0,2,0,-1,9,1
131673,20104100T1046,2,1,1,2,6,3,0,0,0,0,-1,9,1
131674,20104100T1047,2,1,1,1,7,3,0,0,0,0,-1,19,1
131675,20104100T1048,1,1,1,1,9,3,0,0,0,0,-1,21,3
131676,20104100T1049,1,1,1,1,6,3,0,0,0,0,-1,9,1
131677,20104100T1049,1,2,2,2,6,2,0,0,1,0,-1,9,1
131678,20104100T1050,2,1,1,1,6,3,0,0,0,0,-1,9,1
131679,20104100T1051,1,1,1,2,6,3,0,0,0,0,-1,9,1
131680,20104100T1052,2,1,1,1,6,3,0,0,0,0,-1,9,1
131681,20104100T1053,1,1,1,1,8,3,0,0,0,0,-1,9,1
131682,20104100T1053,2,2,1,2,8,3,0,0,0,0,-1,9,1
131683,20104100T1053,3,3,1,1,7,3,0,0,0,0,-1,9,2
131684,20104100T1054,2,1,1,2,7,3,0,0,0,0,-1,9,1
131685,20104100T1056,2,1,1,1,6,3,0,0,0,0,-1,5,1
131686,20104100T1060,2,1,1,2,5,3,0,0,0,0,-1,9,1
131687,20104100T1061,1,1,1,1,5,3,0,0,0,0,-1,9,3
131688,20104100T1062,1,1,1,1,8,3,0,0,0,0,-1,9,1
131689,20104100T1062,2,2,1,1,9,3,0,0,0,0,-1,19,1
131690,20104100T1064,1,1,1,1,8,3,0,0,0,0,-1,9,1
131691,20104100T1064,2,2,1,2,10,2,0,0,0,0,-1,9,2
131692,20104100T1065,2,1,1,1,5,3,0,0,0,0,-1,9,1
131693,20104100T1066,2,1,1,1,6,3,0,0,0,0,-1,9,1
131694,20104100T1067,2,1,1,1,10,3,0,0,0,0,-1,9,1
131695,20104100T1067,2,2,2,1,7,3,0,0,1,0,-1,9,1
