,Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
86973,2013236680213,1,3,2,2,5,3,0,0,2,0,0,9,1
86974,2013236680213,1,4,2,2,1,3,0,0,2,0,0,9,-1
86975,2013236680213,1,5,2,2,1,3,0,0,2,0,0,9,-1
86976,2013239506213,1,1,1,1,6,3,0,0,0,0,0,9,1
86977,2013239543213,1,1,1,1,7,3,0,0,0,0,0,9,1
86978,2013239569213,1,1,1,1,5,3,0,0,0,0,0,9,1
86979,2013239569213,1,2,2,1,5,3,0,0,2,0,0,9,1
86980,2013239594213,2,1,1,2,5,3,0,0,0,0,0,9,1
86981,2013239601013,1,1,1,2,9,3,0,0,0,0,0,9,1
86982,2013239601013,1,2,2,1,9,3,0,0,1,0,0,9,1
86983,2013239601013,1,3,2,2,5,2,0,0,2,0,0,9,1
86984,2013239627213,1,1,1,2,5,3,0,0,0,0,0,9,1
86985,2013239662613,1,1,1,1,7,3,0,0,0,0,0,9,1
86986,2013239668013,1,1,1,1,5,2,0,0,0,0,0,9,-1
86987,2013239668013,1,2,2,1,4,2,0,0,1,0,0,9,1
86988,201323T569713,1,1,2,2,5,3,0,0,1,0,0,9,1
86989,201323T678913,5,1,2,2,5,3,0,0,1,0,0,9,1
86990,201323T680113,1,1,1,1,7,3,0,0,0,0,0,9,1
87015,2013300000081,1,1,1,1,10,3,0,0,0,0,0,9,1
87042,2013300000143,1,1,1,1,8,3,0,0,0,0,0,9,2
87069,2013300000216,1,1,1,1,9,2,0,0,0,0,0,9,2
87138,2013300000369,3,1,1,1,6,3,0,0,0,0,0,9,-1
87172,2013300000467,1,1,2,2,6,3,0,0,1,0,0,9,1
87244,2013300000608,1,1,1,2,10,3,0,0,0,0,0,9,1
87255,2013300000642,1,1,2,1,6,3,0,0,1,0,0,9,-1
87349,2013300000802,2,1,1,1,6,3,0,0,0,0,0,9,1
87350,2013300000802,2,2,2,2,8,3,0,0,1,0,0,9,1
87351,2013300000802,2,3,2,2,6,3,0,0,2,0,0,9,1
87364,2013300000837,1,1,1,1,9,3,0,0,0,0,0,9,1
87365,2013300000837,1,2,2,2,9,3,0,0,1,0,0,9,3
87419,2013300000949,2,1,1,1,4,3,0,0,0,0,0,9,1
87445,2013300000998,1,1,1,1,7,3,0,0,0,0,0,9,1
87536,2013300001188,1,1,1,1,8,3,0,0,0,0,0,9,1
87537,2013300001188,2,2,1,1,10,3,0,0,0,0,0,9,1
87600,2013300001332,3,1,1,1,10,3,0,0,0,0,0,9,1
87601,2013300001332,3,2,2,2,11,3,0,0,2,0,0,9,1
87602,2013300001332,3,3,2,2,10,3,0,0,2,0,0,9,-1
87633,2013300001395,1,1,1,1,7,3,0,0,0,0,0,21,1
87636,2013300001399,1,1,1,1,6,2,0,0,0,0,0,9,1
87637,2013300001399,2,2,1,2,8,2,0,0,0,0,0,9,1
87651,2013300001440,5,1,1,1,8,3,0,0,0,0,0,9,1
87652,2013300001440,5,2,2,1,7,3,0,0,1,0,0,9,1
87684,2013300001500,1,1,1,1,6,3,0,0,0,0,0,19,3
87685,2013300001500,2,2,1,2,8,3,0,0,0,0,0,9,3
87729,2013300001571,1,1,3,1,4,1,10,9,0,0,0,0,-1
87777,2013300001661,1,1,1,2,7,3,0,0,0,0,0,9,2
87778,2013300001661,1,2,2,2,10,3,0,0,1,0,0,9,2
87779,2013300001661,1,3,2,1,3,3,0,0,2,0,0,9,2
87790,2013300001698,2,1,1,1,5,3,0,0,0,0,0,9,2
87798,2013300001714,1,1,2,2,5,3,0,0,1,0,0,9,1
87799,2013300001714,3,2,2,2,8,3,0,0,1,0,0,9,1
87800,2013300001715,1,1,2,2,11,3,0,0,1,0,0,9,1
87812,2013300001729,1,1,1,1,8,3,0,0,0,0,0,4,1
87823,2013300001742,1,1,2,1,4,3,0,0,1,0,0,9,1
87824,2013300001742,1,2,1,2,7,3,0,0,0,0,0,9,1
87845,2013300001811,1,1,1,1,10,3,0,0,0,0,0,9,2
87846,2013300001811,2,2,1,1,9,3,0,0,0,0,0,9,-1
87849,2013300001816,2,1,1,1,5,3,0,0,0,0,0,19,1
87851,2013300001820,2,1,1,2,5,3,0,0,0,0,0,9,1
87910,2013300001921,1,2,1,1,8,3,0,0,0,0,0,9,-1
87911,2013300001921,1,3,2,2,7,3,0,0,1,0,0,9,2
87912,2013300001921,2,1,1,1,6,3,0,0,0,0,0,19,1
87981,2013300002079,2,1,1,1,7,3,0,0,0,0,0,9,1
88041,2013300002222,2,1,1,1,6,3,0,0,0,0,0,9,1
88042,2013300002222,2,2,2,2,5,3,0,0,1,0,0,9,1
88085,2013300002323,2,1,1,1,4,3,0,0,0,0,0,9,1
88212,2013300002593,1,1,1,1,9,3,0,0,0,0,0,21,3
88307,2013300002771,1,1,1,2,5,2,0,0,0,0,0,9,1
88348,2013300002870,2,1,1,1,7,3,0,0,0,0,0,19,2
88415,2013300003007,1,1,1,1,8,3,0,0,0,0,0,9,3
88441,2013300003089,1,1,1,1,7,3,0,0,0,0,0,9,1
88442,2013300003089,2,2,1,2,6,3,0,0,0,0,0,9,3
88449,2013300003101,2,2,1,1,9,3,0,0,0,0,0,9,3
88450,2013300003101,3,1,1,2,7,3,0,0,0,0,0,9,1
88500,2013300003197,1,1,1,1,7,3,0,0,0,0,0,9,1
88513,2013300003247,1,1,2,2,4,3,0,0,1,0,0,9,1
88516,2013300003259,1,1,1,1,6,3,0,0,0,0,0,9,1
88548,2013300003327,1,1,1,2,-1,3,0,0,0,0,0,9,1
88549,2013300003327,1,2,2,1,4,3,0,0,2,0,0,9,1
88552,2013300003333,2,1,1,2,6,3,0,0,0,0,0,9,1
88649,2013300003519,2,1,2,2,-1,3,0,0,1,0,0,9,1
88751,2013300003735,1,1,1,1,7,3,0,0,0,0,0,9,1
88809,2013300003872,1,1,1,1,7,3,0,0,0,0,0,9,3
88810,2013300003872,2,2,2,2,6,3,0,0,1,0,0,9,-1
88813,2013300003879,1,1,1,1,7,3,0,0,0,0,0,9,1
88825,2013300003922,1,1,2,2,9,3,0,0,1,0,0,9,3
88851,2013300003969,2,1,2,2,6,3,0,0,1,0,0,9,1
88852,2013300003969,3,2,1,1,9,3,0,0,0,0,0,9,3
88871,2013300003995,2,1,1,2,5,3,0,0,0,0,0,9,1
88926,2013300004118,2,1,1,1,7,3,0,0,0,0,0,9,1
88927,2013300004118,3,2,1,2,6,3,0,0,0,0,0,9,1
88944,2013300004166,2,1,1,1,6,3,0,0,0,0,0,9,1
88959,2013300004194,1,1,1,1,8,3,0,0,0,0,0,21,1
88967,2013300004215,1,1,1,1,7,3,0,0,0,0,0,21,1
89018,2013300004357,2,1,1,1,8,3,0,0,0,0,0,9,1
89027,2013300004376,2,1,1,2,6,3,0,0,0,0,0,9,3
89028,2013300004376,5,2,1,1,8,3,0,0,0,0,0,19,1
89029,2013300004376,5,3,2,1,7,3,0,0,1,0,0,19,-1
89099,2013300004527,3,1,1,1,5,3,0,0,0,0,0,9,1
89100,2013300004527,3,2,2,1,6,3,0,0,1,0,0,9,1
90062,201330M000047,1,1,1,1,7,3,0,0,0,0,0,19,1
90063,201330M000051,1,1,1,1,7,3,0,0,0,0,0,19,1
90064,201330M000067,1,1,1,1,8,3,0,0,0,0,0,9,1
90065,201330M000067,1,3,2,2,8,3,0,0,1,0,0,9,1
90066,201330M000067,3,2,1,2,5,3,0,0,0,0,0,9,1
90067,201330M000073,1,1,1,2,4,3,0,0,0,0,0,9,3
90068,201330M000073,2,2,2,2,3,3,0,0,1,0,0,9,1
90069,201330M000074,1,1,1,1,10,3,0,0,0,0,0,21,1
90070,201330M000105,2,1,1,1,6,3,0,0,0,0,0,9,1
90071,201330M000118,2,1,1,1,8,3,0,0,0,0,0,21,1
90072,201330M000126,1,1,1,1,6,3,0,0,0,0,0,9,1
90073,201330M000126,2,3,2,2,6,3,0,0,1,0,0,9,1
90074,201330M000126,3,2,1,2,5,3,0,0,0,0,0,9,1
90075,201330M000126,3,4,2,2,5,3,0,0,1,0,0,9,1
90076,201330M000127,2,1,1,2,7,3,0,0,0,0,0,9,1
90077,201330M000129,1,1,1,2,6,3,0,0,0,0,0,9,1
90078,201330M000129,1,2,2,1,6,3,0,0,1,0,0,9,1
90079,201330M000129,1,3,2,2,2,3,0,0,2,0,0,9,1
90080,201330M000129,1,4,2,1,2,3,0,0,2,0,0,9,1
90081,201330M000165,2,1,1,1,10,3,0,0,0,0,0,9,3
90082,201330M000191,2,1,1,1,5,3,0,0,0,0,0,9,1
90083,201330M000191,3,2,2,1,7,3,0,0,1,0,0,9,1
90084,201330M000216,1,2,2,2,9,3,0,0,1,0,0,9,-1
90085,201330M000216,2,1,2,2,8,2,0,0,2,0,0,9,1
90086,201330M000264,1,1,1,1,4,3,0,0,0,0,0,9,1
90087,201330M000264,3,2,1,1,7,3,0,0,0,0,0,9,1
90088,201330M000285,1,1,1,1,7,3,0,0,0,0,0,19,1
90089,201330M000285,1,3,2,1,6,3,0,0,1,0,0,19,-1
90090,201330M000285,1,4,2,1,7,3,0,0,1,0,0,19,1
90091,201330M000285,2,2,1,2,7,3,0,0,0,0,0,9,1
90092,201330M000313,2,2,1,2,5,3,0,0,0,0,0,9,-1
90093,201330M000313,3,1,1,1,8,3,0,0,0,0,0,9,1
90094,201330M000363,2,1,1,1,4,3,0,0,0,0,0,9,-1
90095,201330M000363,2,2,2,1,4,3,0,0,2,0,0,9,1
90096,201330M000363,2,3,2,1,4,3,0,0,2,0,0,9,1
90097,201330M000385,2,1,1,2,8,3,0,0,0,0,0,9,1
90098,201330M000406,1,1,1,1,7,3,0,0,0,0,0,9,1
90099,201330M000406,1,2,2,1,11,3,0,0,1,0,0,9,1
90100,201330M000406,1,3,2,2,4,3,0,0,2,0,0,9,1
90101,201330M000459,1,1,1,1,-1,3,0,0,0,0,0,9,-1
90102,201330M000461,2,1,1,1,6,3,0,0,0,0,0,19,-1
90103,201330M000465,2,1,1,1,5,3,0,0,0,0,0,9,1
90104,201330M000467,1,1,2,2,2,3,0,0,2,0,0,9,1
90105,201330M000500,1,1,1,2,6,3,0,0,0,0,0,9,1
90106,201330M000522,2,1,1,1,6,3,0,0,0,0,0,9,1
90107,201330M000522,2,2,2,2,7,3,0,0,1,0,0,9,1
90108,201330M000522,3,3,2,2,9,3,0,0,1,0,0,9,1
90109,201330M000552,1,1,1,1,7,2,0,0,0,0,0,21,1
90110,201330M000552,2,2,1,1,5,3,0,0,0,0,0,21,1
90111,201330M000552,3,3,1,1,8,3,0,0,0,0,0,9,1
90112,201330M000552,3,4,2,1,5,3,0,0,1,0,0,9,1
90113,201330M000555,2,1,1,2,4,3,0,0,0,0,0,9,3
90114,201330M000555,2,2,2,1,3,3,0,0,1,0,0,9,3
90115,201330M000559,1,1,1,1,7,3,0,0,0,0,0,9,1
90116,201330M000559,1,4,2,2,8,3,0,0,1,0,0,9,1
90117,201330M000559,5,2,1,1,8,3,0,0,0,0,0,9,1
90118,201330M000559,6,3,1,1,8,3,0,0,0,0,0,19,2
90119,201330M000604,2,1,1,1,10,3,0,0,0,0,0,9,2
90120,201330M000649,2,1,1,1,8,3,0,0,0,0,0,19,1
90121,201330M000668,2,1,1,1,8,3,0,0,0,0,0,8,1
90122,201330M000674,1,1,1,1,6,3,0,0,0,0,0,9,-1
90123,201330M000687,1,1,1,1,6,3,0,0,0,0,0,21,1
90124,201330M000723,1,1,1,1,9,3,0,0,0,0,0,9,1
90125,201330M000723,2,2,1,2,7,3,0,0,0,0,0,9,-1
90126,201330M000733,2,1,1,1,5,3,0,0,0,0,0,9,1
90518,201331A175813,1,1,2,2,10,3,0,0,1,0,0,9,1
90519,201331A175813,1,2,2,1,10,3,0,0,2,0,0,9,-1
90523,201331A179413,2,1,2,2,3,3,0,0,2,0,0,9,-1
90524,201331A179413,2,2,2,1,3,3,0,0,2,0,0,9,-1
90576,201331A200013,1,1,1,2,7,2,0,0,0,0,0,9,1
90577,201331A200013,2,2,2,1,6,3,0,0,1,0,0,9,1
90659,201331A227913,1,1,1,1,9,2,0,0,0,0,0,19,1
90983,201331B071213,1,1,1,2,6,2,0,0,0,0,0,9,1
90984,201331B071213,1,2,2,2,2,2,0,0,2,0,0,9,1
90985,201331B071213,1,3,2,1,2,3,0,0,2,0,0,9,1
93537,201331D235113,1,1,2,2,5,3,0,0,1,0,0,9,1
93605,201331D258813,2,1,2,2,6,3,0,0,1,0,0,9,1
93682,201331P005213,1,1,1,1,5,3,0,0,0,0,0,9,-1
93683,201331P010513,2,1,2,2,11,3,0,0,1,0,0,9,1
93684,201331P015213,2,1,1,1,8,3,0,0,0,0,0,9,1
93685,201331P015213,2,2,2,1,6,3,0,0,1,0,0,9,-1
93686,201331P020713,3,1,1,1,8,3,0,0,0,0,0,9,3
93687,201331P020713,3,3,2,2,9,3,0,0,1,0,0,9,3
93688,201331P020713,4,2,1,2,6,3,0,0,0,0,0,9,1
93689,201331P020713,4,4,2,1,2,3,0,0,1,0,0,9,1
93690,201331P022413,1,1,1,1,4,3,0,0,0,0,0,9,3
93691,201331P033813,1,1,1,2,7,3,0,0,0,0,0,9,1
93692,201331P036913,1,1,1,1,6,3,0,0,0,0,0,5,1
93693,201331P037513,1,1,1,1,8,3,0,0,0,0,0,19,2
93694,201331P037513,1,2,2,1,8,3,0,0,1,0,0,19,-1
93695,201331P038613,2,1,1,1,6,3,0,0,0,0,0,20,1
93696,201331P045113,1,1,1,1,7,3,0,0,0,0,0,19,1
93697,201331P066313,1,1,1,1,8,3,0,0,0,0,0,9,1
93698,201331P066313,2,2,1,1,9,3,0,0,0,0,0,9,3
93699,201331P071013,1,1,2,1,8,3,0,0,0,0,0,19,-1
93700,201331P071413,1,1,1,1,8,3,0,0,0,0,0,9,1
93701,201331P071413,2,2,1,1,7,3,0,0,0,0,0,9,1
93702,201331P089213,2,1,1,1,8,3,0,0,0,0,0,9,1
93703,201331P100613,2,1,2,2,9,3,0,0,1,0,0,9,1
93704,201331P104513,1,1,1,1,5,3,0,0,0,0,0,9,1
93705,201331P104513,1,2,2,1,5,3,0,0,1,0,0,9,1
93706,201331P104513,1,3,2,1,5,3,0,0,2,0,0,9,-1
93707,201331P105413,1,1,1,1,7,3,0,0,0,0,0,9,1
93708,201331P108213,1,1,1,1,6,3,0,0,0,0,0,9,1
93709,201331P126213,2,1,1,1,9,3,0,0,0,0,0,19,1
93710,201331P129413,2,1,1,2,7,3,0,0,0,0,0,9,1
93711,201331P131213,2,1,1,2,7,3,0,0,0,0,0,9,1
93712,201331P131713,2,1,1,1,9,3,0,0,0,0,0,9,1
93713,201331P150813,2,1,1,1,8,3,0,0,0,0,0,9,1
93714,201331P151613,1,1,1,1,9,2,0,0,0,0,0,9,1
93715,201331P151613,1,2,2,2,9,2,0,0,1,0,0,9,1
93716,201331P168813,1,1,2,2,5,3,0,0,1,0,0,9,1
93717,201331P199813,1,1,1,2,6,3,0,0,0,0,0,9,1
93718,201331P199813,1,4,2,2,1,2,0,0,2,0,0,9,1
93719,201331P199813,2,2,1,1,5,3,0,0,0,0,0,9,1
93720,201331P199813,3,3,1,1,10,3,0,0,0,0,0,9,1
93721,201331P199813,3,5,2,2,10,3,0,0,1,0,0,9,1
93722,201331P199813,4,6,2,2,8,3,0,0,2,0,0,9,1
93723,201331P252513,1,1,2,2,5,3,0,0,1,0,0,9,1
93724,201331P279413,2,1,1,2,6,3,0,0,0,0,0,9,1
96966,2013331300042,3,1,1,1,9,3,0,0,0,0,0,9,1
96967,2013331300043,2,1,1,1,6,3,0,0,0,0,0,9,1
96968,2013331300045,1,1,1,1,6,3,0,0,0,0,0,9,1
96969,2013331300045,2,2,1,1,6,3,0,0,0,0,0,9,1
97058,2013331300110,1,1,1,2,7,3,0,0,0,0,0,9,1
97060,2013331300112,1,1,3,1,8,3,10,9,0,0,0,0,1
97061,2013331300113,1,1,1,2,6,3,0,0,0,0,0,9,1
97071,2013331300118,1,1,2,2,3,3,0,0,2,0,0,9,-1
97072,2013331300118,1,2,2,2,2,3,0,0,2,0,0,9,-1
97083,2013331300126,1,1,1,1,6,3,0,0,0,0,0,19,1
97084,2013331300126,1,4,2,1,5,3,0,0,1,0,0,19,1
97085,2013331300126,1,5,2,1,7,3,0,0,2,0,0,19,1
97086,2013331300126,2,2,1,1,9,3,0,0,0,0,0,9,1
97087,2013331300126,2,3,2,2,9,3,0,0,1,0,0,9,1
97160,2013331300187,1,1,1,2,7,3,0,0,0,0,0,9,-1
97161,2013331300187,2,2,1,1,7,3,0,0,0,0,0,9,-1
97162,2013331300187,3,3,1,1,5,3,0,0,0,0,0,19,-1
97163,2013331300187,3,5,2,1,5,3,0,0,1,0,0,19,-1
97164,2013331300187,4,4,1,1,5,3,0,0,0,0,0,19,-1
97165,2013331300187,4,6,2,1,5,3,0,0,1,0,0,19,-1
97176,2013331300195,1,1,2,2,6,3,0,0,1,0,0,9,1
97177,2013331300195,2,2,1,2,7,3,0,0,0,0,0,9,3
97194,2013331300210,2,1,1,1,7,3,0,0,0,0,0,9,1
97204,2013331300216,2,1,1,2,6,3,0,0,0,0,0,9,1
97243,2013331300246,2,1,1,1,8,3,0,0,0,0,0,9,1
97258,2013331300256,2,1,1,1,7,3,0,0,0,0,0,9,3
97322,2013331300307,1,1,1,1,5,3,0,0,0,0,0,9,2
97327,2013331300310,2,1,1,2,9,3,0,0,0,0,0,9,1
97339,2013331300321,1,1,1,2,5,3,0,0,0,0,0,9,1
97344,2013331300324,2,1,1,1,10,3,0,0,0,0,0,9,1
97350,2013331300328,1,1,2,2,6,3,0,0,1,0,0,19,1
97397,2013331300375,1,1,1,2,4,2,0,0,0,0,0,9,1
97398,2013331300375,1,2,2,2,4,3,0,0,1,0,0,9,1
97405,2013331300381,1,1,1,1,4,3,0,0,0,0,0,9,1
97458,2013331300421,1,1,1,1,9,3,0,0,0,0,0,9,1
97459,2013331300421,2,2,1,2,9,3,0,0,0,0,0,9,1
97460,2013331300421,5,3,1,1,5,3,0,0,0,0,0,9,1
97461,2013331300421,5,4,2,1,5,3,0,0,1,0,0,9,-1
97462,2013331300421,6,5,1,2,5,3,0,0,0,0,0,9,3
97504,2013331300459,1,1,1,2,7,3,0,0,0,0,0,9,1
97564,2013331300503,1,1,1,2,8,3,0,0,0,0,0,9,1
97565,2013331300503,1,2,2,2,4,3,0,0,2,0,0,9,2
97595,2013331300522,2,2,2,2,9,3,0,0,2,0,0,9,1
97596,2013331300522,3,1,1,1,6,3,0,0,0,0,0,9,1
97626,2013331300550,1,1,2,2,10,3,0,0,1,0,0,9,1
97742,2013331300644,2,1,2,2,9,2,0,0,1,0,0,9,1
97764,2013331300657,1,1,1,1,7,3,0,0,0,0,0,19,1
97770,2013331300660,1,1,1,2,6,3,0,0,0,0,0,9,1
97771,2013331300660,2,2,1,1,6,3,0,0,0,0,0,9,1
97831,2013331300712,2,1,1,1,6,3,0,0,0,0,0,9,1
97860,2013331300733,1,1,3,1,9,1,9,7,0,0,0,0,1
97889,2013331300756,2,1,1,2,7,3,0,0,0,0,0,9,2
97890,2013331300757,1,1,1,1,7,3,0,0,0,0,0,9,1
97950,2013331300805,2,1,1,1,8,3,0,0,0,0,0,21,2
97951,2013331300805,3,2,1,1,9,1,0,0,0,0,0,21,1
97952,2013331300805,4,3,1,2,8,3,0,0,0,0,0,9,3
98097,2013331300919,2,1,1,2,5,3,0,0,0,0,0,9,1
98111,2013331300932,1,1,1,1,7,2,0,0,0,0,0,9,1
98131,2013331300949,2,1,1,2,4,3,0,0,0,0,0,9,-1
98132,2013331300949,2,2,2,2,4,3,0,0,1,0,0,9,1
98139,2013331300953,2,1,1,1,7,3,0,0,0,0,0,9,-1
98201,2013331301004,2,1,2,2,9,3,0,0,1,0,0,9,1
98223,2013331301024,2,1,1,1,8,3,0,0,0,0,0,9,1
98224,2013331301024,3,2,1,1,8,3,0,0,0,0,0,9,1
98238,2013331301033,1,1,1,2,4,3,0,0,0,0,0,9,1
98268,2013331301061,1,1,2,1,6,3,0,0,2,0,0,9,1
98269,2013331301061,1,2,1,1,9,3,0,0,0,0,0,9,1
98309,2013331301094,2,1,1,1,9,3,0,0,0,0,0,9,-1
98352,2013331301125,1,1,1,1,7,3,0,0,0,0,0,19,1
98353,2013331301125,1,2,2,1,8,3,0,0,1,0,0,19,1
98361,2013331301132,2,1,1,2,8,3,0,0,0,0,0,9,1
98362,2013331301133,2,1,1,2,4,3,0,0,0,0,0,9,1
98369,2013331301137,1,1,1,1,7,3,0,0,0,0,0,9,1
98370,2013331301137,2,2,2,2,10,3,0,0,2,0,0,9,1
98371,2013331301137,3,3,1,1,8,3,0,0,0,0,0,9,1
98412,2013331301169,1,1,1,2,5,3,0,0,0,0,0,9,2
98413,2013331301169,1,2,2,1,1,3,0,0,2,0,0,9,-1
98414,2013331301169,1,3,2,2,1,3,0,0,2,0,0,9,-1
98445,2013331301195,1,1,1,2,6,3,0,0,0,0,0,9,1
98452,2013331301202,1,1,1,1,4,3,0,0,0,0,0,9,1
98458,2013331301208,1,1,1,2,5,3,0,0,0,0,0,9,-1
98460,2013331301210,2,1,2,2,5,3,0,0,2,0,0,9,1
98509,2013331301248,1,1,2,1,6,3,0,0,1,0,0,19,-1
98519,2013331301259,2,1,1,2,5,3,0,0,0,0,0,9,1
98524,2013331301265,1,1,1,2,8,3,0,0,0,0,0,9,1
98532,2013331301271,2,1,1,2,8,3,0,0,0,0,0,9,1
98535,2013331301274,4,1,1,1,8,3,0,0,0,0,0,9,3
98536,2013331301274,4,2,2,1,2,3,0,0,2,0,0,9,-1
98537,2013331301274,4,3,2,2,6,3,0,0,1,0,0,9,-1
98538,2013331301274,4,4,2,2,6,3,0,0,2,0,0,9,-1
98539,2013331301274,5,5,1,1,6,3,0,0,0,0,0,9,-1
98568,2013331301295,1,1,1,2,7,3,0,0,0,0,0,9,1
98569,2013331301295,3,2,2,2,6,3,0,0,1,0,0,9,1
98570,2013331301295,4,3,1,2,5,3,0,0,0,0,0,9,1
98571,2013331301296,2,1,1,2,6,3,0,0,0,0,0,9,-1
98593,2013331301313,1,1,2,2,8,3,0,0,0,0,0,90,1
98595,2013331301315,2,1,1,2,6,3,0,0,0,0,0,9,1
98671,2013331301364,2,1,1,2,6,3,0,0,0,0,0,9,1
98677,2013331301370,1,1,1,2,8,2,0,0,0,0,0,9,1
98718,2013331301403,1,1,1,1,7,3,0,0,0,0,0,8,1
98725,2013331301409,2,1,1,2,6,3,0,0,0,0,0,9,1
98735,2013331301417,2,1,2,2,8,3,0,0,2,0,0,8,3
98736,2013331301417,3,2,1,1,7,3,0,0,0,0,0,9,2
98738,2013331301419,2,1,1,1,10,3,0,0,0,0,0,9,-1
98739,2013331301419,2,2,2,2,10,3,0,0,1,0,0,9,-1
98740,2013331301419,2,3,2,2,3,3,0,0,2,0,0,9,1
98741,2013331301419,2,4,2,2,1,3,0,0,2,0,0,9,1
98764,2013331301436,2,1,1,2,7,3,0,0,0,0,0,9,1
98765,2013331301436,2,2,2,2,2,3,0,0,1,0,0,9,1
98766,2013331301436,2,3,2,2,3,3,0,0,2,0,0,9,1
98767,2013331301436,2,4,2,1,1,3,0,0,2,0,0,9,3
98768,2013331301437,1,1,1,1,6,3,0,0,0,0,0,9,-1
98822,2013331301476,1,1,1,1,7,3,0,0,0,0,0,9,1
98829,2013331301481,2,1,1,2,8,3,0,0,0,0,0,9,2
98831,2013331301483,1,1,2,2,6,3,0,0,1,0,0,9,-1
98856,2013331301503,1,1,1,2,4,3,0,0,0,0,0,9,-1
98913,2013331301551,2,1,1,1,8,1,0,0,0,0,0,19,1
98957,2013331301583,1,1,2,2,3,3,0,0,2,0,0,9,-1
98959,2013331301585,2,1,1,1,6,3,0,0,0,0,0,9,3
98965,2013331301591,4,1,1,1,5,3,0,0,0,0,0,9,1
98966,2013331301591,4,2,2,2,5,3,0,0,1,0,0,9,1
98973,2013331301597,1,1,1,2,6,3,0,0,0,0,0,9,1
98974,2013331301598,3,1,1,2,7,3,0,0,0,0,0,9,2
98980,2013331301604,2,1,2,2,5,3,0,0,0,0,0,5,1
99028,2013331301644,2,1,2,1,4,3,0,0,2,0,0,8,1
99029,2013331301644,2,2,2,2,8,3,0,0,2,0,0,8,1
99030,2013331301644,2,3,2,1,5,3,0,0,1,0,0,8,1
99036,2013331301648,1,1,1,1,6,3,0,0,0,0,0,19,-1
99123,2013331301717,2,1,1,1,9,3,0,0,0,0,0,9,1
99124,2013331301717,2,2,2,2,9,3,0,0,1,0,0,9,1
99126,2013331301719,2,1,1,1,7,3,0,0,0,0,0,9,1
99127,2013331301719,2,2,2,2,6,3,0,0,1,0,0,9,1
99160,2013331301748,3,1,1,1,6,3,0,0,0,0,0,9,1
99161,2013331301748,4,2,1,2,7,3,0,0,0,0,0,9,-1
99203,2013331301785,1,1,1,2,4,3,0,0,0,0,0,9,3
99224,2013331301803,2,1,1,2,9,3,0,0,0,0,0,9,-1
99225,2013331301803,2,2,2,2,11,3,0,0,1,0,0,9,3
99226,2013331301803,2,3,2,1,5,3,0,0,2,0,0,9,3
99230,2013331301806,1,1,1,1,5,3,0,0,0,0,0,10,1
99231,2013331301806,1,2,2,1,7,2,0,0,0,0,0,10,1
99232,2013331301806,1,3,2,1,6,2,0,0,0,0,0,10,1
99233,2013331301806,1,4,2,1,5,3,0,0,0,0,0,10,3
99234,2013331301806,1,5,2,1,5,3,0,0,0,0,0,10,1
99235,2013331301806,1,6,2,1,5,3,0,0,0,0,0,10,1
99239,2013331301810,1,1,1,2,5,3,0,0,0,0,0,9,2
99240,2013331301810,2,2,1,2,5,3,0,0,0,0,0,9,1
99241,2013331301810,3,3,1,2,10,3,0,0,0,0,0,9,1
99262,2013331301823,1,1,1,1,6,3,0,0,0,0,0,9,1
99277,2013331301832,2,1,1,1,5,3,0,0,0,0,0,9,1
99312,2013331301863,2,1,1,2,8,3,0,0,0,0,0,9,2
99324,2013331301878,2,1,1,1,8,2,0,0,0,0,0,19,1
99325,2013331301878,2,2,2,1,7,3,0,0,1,0,0,19,1
99389,2013331301935,1,1,1,2,6,3,0,0,0,0,0,9,1
99390,2013331301935,1,2,2,1,5,3,0,0,1,0,0,9,1
99391,2013331301935,1,3,2,1,4,3,0,0,2,0,0,9,1
99501,2013331302028,1,1,1,1,5,3,0,0,0,0,0,9,1
99502,2013331302028,2,2,1,1,8,3,0,0,0,0,0,9,1
99503,2013331302028,3,3,1,2,6,3,0,0,0,0,0,9,2
99504,2013331302029,1,1,2,2,6,3,0,0,1,0,0,9,2
99542,2013331302062,1,1,1,1,8,3,0,0,0,0,0,9,2
99702,2013331302199,2,1,1,1,6,3,0,0,0,0,0,9,3
99703,2013331302199,3,2,1,1,7,3,0,0,0,0,0,9,1
99704,2013331302199,3,3,2,1,4,3,0,0,1,0,0,9,1
99713,2013331302206,3,1,1,1,7,3,0,0,0,0,0,9,1
99735,2013331302226,1,1,1,1,6,3,0,0,0,0,0,21,-1
99755,2013331302243,1,1,1,1,8,3,0,0,0,0,0,9,1
99774,2013331302260,1,1,2,2,5,3,0,0,1,0,0,9,1
99799,2013331302280,1,1,2,2,6,3,0,0,1,0,0,9,1
99866,2013331302335,1,1,1,1,6,3,0,0,0,0,0,9,1
99867,2013331302335,1,2,2,2,7,3,0,0,1,0,0,9,1
99920,2013331302371,2,1,1,2,10,3,0,0,0,0,0,9,1
99956,2013331302400,1,1,1,1,7,3,0,0,0,0,0,21,1
99970,2013331302408,2,1,1,1,8,3,0,0,0,0,0,9,1
