,Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
96455,2011231191169,3,1,1,2,6,3,0,0,0,0,0,9,1
96480,2011231191210,1,1,1,1,7,3,0,0,0,0,0,19,3
96481,2011231191210,2,2,1,1,8,3,0,0,0,0,0,9,2
96485,2011231191221,1,1,2,2,1,3,0,0,2,0,0,9,-1
96486,2011231191221,1,2,2,2,6,3,0,0,1,0,0,9,-1
96488,2011231191223,1,1,1,1,9,3,0,0,0,0,0,21,1
96489,2011231191223,2,2,2,2,6,3,0,0,1,0,0,90,1
96510,2011231191248,1,1,1,2,5,3,0,0,0,0,0,9,1
96513,2011231191258,1,1,1,1,5,3,0,0,0,0,0,9,1
96520,2011231191278,2,1,1,1,5,3,0,0,0,0,0,9,1
96526,2011231191286,1,1,1,1,8,2,0,0,0,0,0,21,-1
96527,2011231191286,2,2,2,2,2,3,0,0,1,0,0,9,1
96561,2011231191319,1,1,1,1,9,3,0,0,0,0,0,9,1
96569,2011231191339,1,1,1,1,9,3,0,0,0,0,0,9,1
96575,2011231191350,1,1,1,1,11,3,0,0,0,0,0,9,1
96577,2011231191354,2,1,1,1,8,3,0,0,0,0,0,9,-1
96586,2011231191367,1,1,2,2,3,2,0,0,2,0,0,9,1
96598,2011231195007,1,1,1,1,7,3,0,0,0,0,0,9,1
96599,2011231195007,2,2,1,1,7,3,0,0,0,0,0,9,1
96600,2011231195007,4,3,1,1,9,3,0,0,0,0,0,9,1
96601,2011231195007,4,4,2,1,7,2,0,0,1,0,0,9,2
96603,2011231195010,2,1,1,1,6,3,0,0,0,0,0,9,1
96604,2011231195014,1,1,1,2,6,3,0,0,0,0,0,9,1
96613,2011231195024,1,1,1,2,5,3,0,0,0,0,0,9,1
96630,2011231195057,2,1,1,2,7,3,0,0,0,0,0,9,1
96631,2011231195057,2,2,2,2,6,3,0,0,1,0,0,9,1
96632,2011231195060,2,1,1,2,4,3,0,0,0,0,0,9,3
96646,2011231195079,1,1,1,1,6,3,0,0,0,0,0,9,1
96659,2011231195095,1,1,1,2,8,3,0,0,0,0,0,9,1
96660,2011231195095,2,2,1,1,6,3,0,0,0,0,0,9,1
96661,2011231195095,3,3,1,1,8,3,0,0,0,0,0,9,1
96662,2011231195095,3,4,2,2,5,3,0,0,1,0,0,9,1
96663,2011231195095,3,5,2,2,1,3,0,0,2,0,0,9,1
96684,2011231195121,3,1,1,1,6,3,0,0,0,0,0,19,1
96688,2011231195126,1,1,1,1,5,3,0,0,0,0,0,9,1
96689,2011231195127,2,1,1,1,7,3,0,0,0,0,0,9,3
96692,2011231195140,2,1,1,1,5,3,0,0,0,0,0,9,3
96708,2011231195171,1,1,1,1,6,3,0,0,0,0,0,9,1
96709,2011231195171,1,2,2,2,8,2,0,0,2,0,0,9,1
96710,2011231195171,1,3,2,2,7,2,0,0,2,0,0,9,1
96716,2011231195187,2,1,1,2,7,3,0,0,0,0,0,9,1
96731,2011231195207,1,1,1,2,5,2,0,0,0,0,0,9,1
96733,2011231195212,1,1,1,1,6,3,0,0,0,0,0,9,1
96734,2011231195212,1,2,2,1,5,3,0,0,2,0,0,9,1
96735,2011231195212,1,3,2,1,6,3,0,0,1,0,0,9,1
96744,2011231195233,2,1,2,2,11,3,0,0,1,0,0,9,2
96746,2011231195240,2,1,1,1,6,3,0,0,0,0,0,21,1
96755,2011231195264,3,1,1,2,5,3,0,0,0,0,0,9,1
96779,2011231195301,2,1,1,2,7,3,0,0,0,0,0,9,-1
96781,2011231195305,1,1,1,1,7,2,0,0,0,0,0,21,3
96782,2011231195305,2,2,1,1,7,3,0,0,0,0,0,21,3
96786,2011231195310,1,1,1,1,5,3,0,0,0,0,0,9,1
96787,2011231195312,2,2,2,2,6,3,0,0,1,0,0,9,1
96788,2011231195312,2,3,2,2,5,3,0,0,2,0,0,9,1
96789,2011231195312,3,1,1,1,8,3,0,0,0,0,0,9,1
96792,2011231195316,1,1,1,1,6,3,0,0,0,0,0,9,1
96793,2011231195316,2,2,1,1,8,3,0,0,0,0,0,21,1
96794,2011231195317,2,1,1,2,7,3,0,0,0,0,0,9,2
96795,2011231195317,2,2,2,2,8,3,0,0,1,0,0,9,-1
96796,2011231195317,2,3,2,2,8,3,0,0,2,0,0,9,-1
96797,2011231195317,2,4,2,2,3,3,0,0,2,0,0,9,-1
96798,2011231195319,2,1,1,1,6,3,0,0,0,0,0,9,1
96799,2011231195319,2,2,2,1,6,3,0,0,1,0,0,9,1
96819,2011231195348,1,1,1,1,8,3,0,0,0,0,0,21,1
96821,2011231195351,2,1,1,2,7,3,0,0,0,0,0,9,1
96822,2011231195351,2,2,2,2,5,3,0,0,1,0,0,9,1
96838,2011231195367,1,1,1,1,8,3,0,0,0,0,0,9,1
96844,2011231195376,1,1,1,2,6,3,0,0,0,0,0,9,1
96845,2011231195381,1,1,1,1,6,3,0,0,0,0,0,5,1
96848,2011231195389,1,1,1,2,7,3,0,0,0,0,0,9,1
96849,2011231195389,1,2,2,2,5,3,0,0,1,0,0,9,1
96850,2011231195390,1,1,1,1,6,2,0,0,0,0,0,9,1
96851,2011231195394,5,1,1,2,5,3,0,0,0,0,0,9,1
96855,2011231195407,2,1,2,2,6,3,0,0,1,0,0,9,1
96866,2011231195434,2,1,2,2,9,3,0,0,1,0,0,9,1
96873,2011231195446,2,1,1,1,7,3,0,0,0,0,0,21,1
96874,2011231195447,1,1,1,2,5,3,0,0,0,0,0,9,1
96875,2011231195447,1,3,2,2,4,2,0,0,1,0,0,9,1
96876,2011231195447,2,2,1,2,6,3,0,0,0,0,0,9,1
96887,2011231195458,1,1,1,1,9,3,0,0,0,0,0,5,3
96888,2011231195458,1,2,2,2,9,3,0,0,0,0,0,5,3
96906,2011231195488,1,1,1,2,11,3,0,0,0,0,0,9,1
96908,2011231195490,1,1,1,1,6,2,0,0,0,0,0,9,1
96924,2011231195511,1,1,1,2,9,3,0,0,0,0,0,9,3
96949,2011231195558,1,1,1,1,5,3,0,0,0,0,0,9,3
96956,2011231195567,1,1,1,1,5,3,0,0,0,0,0,19,1
96966,2011231195581,2,1,1,1,7,3,0,0,0,0,0,9,1
96982,2011231195602,2,1,1,2,5,3,0,0,0,0,0,9,1
97012,2011231195645,1,1,2,2,8,3,0,0,1,0,0,9,1
97013,2011231195645,2,3,1,2,7,3,0,0,0,0,0,9,1
97014,2011231195645,3,2,2,2,8,3,0,0,1,0,0,9,1
97025,2011231195659,1,1,1,1,8,2,0,0,0,0,0,9,1
97026,2011231195659,2,2,2,1,9,3,0,0,1,0,0,21,1
97032,2011231195666,2,1,2,1,11,3,0,0,2,0,0,9,1
97033,2011231195666,2,2,2,2,10,3,0,0,2,0,0,9,1
97034,2011231195666,2,3,2,1,5,3,0,0,1,0,0,9,-1
97037,2011231195671,1,1,1,1,5,3,0,0,0,0,0,9,1
97044,2011231195683,1,1,1,2,6,3,0,0,0,0,0,9,1
97052,2011231195700,3,1,1,2,4,3,0,0,0,0,0,9,3
97053,2011231195700,4,2,1,2,8,3,0,0,0,0,0,9,1
97054,2011231195700,5,3,1,2,6,3,0,0,0,0,0,9,1
97062,2011231195713,2,1,1,2,10,3,0,0,0,0,0,9,1
97063,2011231195713,2,2,2,1,10,3,0,0,1,0,0,9,1
97066,2011231195716,2,1,1,1,8,3,0,0,0,0,0,9,1
97096,2011231195768,2,1,1,1,9,3,0,0,0,0,0,9,1
97097,2011231195768,2,2,2,2,8,3,0,0,1,0,0,9,1
97102,2011231195774,1,1,2,2,7,3,0,0,2,0,0,9,1
97109,2011231195782,2,1,1,2,7,3,0,0,0,0,0,9,-1
97130,2011231195819,1,1,1,1,7,3,0,0,0,0,0,9,2
97138,2011231195837,3,2,2,2,9,3,0,0,1,0,0,9,1
97139,2011231195837,4,1,1,1,7,3,0,0,0,0,0,9,1
97143,2011231195843,2,1,1,2,6,3,0,0,0,0,0,9,1
97144,2011231195843,2,2,2,2,6,3,0,0,2,0,0,9,1
97146,2011231195845,1,1,1,2,5,3,0,0,0,0,0,9,-1
97152,2011231195856,2,1,1,1,7,3,0,0,0,0,0,9,1
97164,2011231195870,1,1,1,1,5,3,0,0,0,0,0,9,1
97165,2011231195872,2,2,2,2,6,3,0,0,2,0,0,9,1
97166,2011231195872,2,3,2,2,1,3,0,0,2,0,0,9,1
97167,2011231195872,3,1,1,2,7,3,0,0,0,0,0,9,2
97174,2011231195885,1,1,1,1,6,3,0,0,0,0,0,19,1
97175,2011231195885,1,2,2,1,6,3,0,0,1,0,0,19,1
97177,2011231195889,2,1,2,1,7,3,0,0,1,0,0,9,2
97178,2011231195890,1,1,2,1,10,3,0,0,2,0,0,9,1
97179,2011231195890,1,2,2,2,8,3,0,0,2,0,0,9,1
97180,2011231195892,2,1,2,1,6,3,0,0,1,0,0,20,1
97183,2011231195895,2,1,1,1,7,3,0,0,0,0,0,9,1
97186,2011231195899,1,1,2,2,4,3,0,0,1,0,0,9,-1
97200,2011231195919,1,1,1,1,6,3,0,0,0,0,0,5,1
97206,2011231195929,2,1,1,1,8,3,0,0,0,0,0,9,1
97222,2011231195950,1,1,2,2,9,2,0,0,2,0,0,9,1
97223,2011231195950,1,2,2,2,7,3,0,0,2,0,0,9,1
97244,2011231195991,1,1,1,1,7,3,0,0,0,0,0,9,1
97245,2011231195991,1,2,2,1,7,3,0,0,1,0,0,9,1
97260,2011231196012,1,1,1,1,6,2,0,0,0,0,0,19,1
97263,2011231196016,1,1,1,1,10,2,0,0,0,0,0,9,-1
97264,2011231196017,2,1,1,1,7,3,0,0,0,0,0,9,1
97265,2011231196017,2,2,2,2,7,3,0,0,1,0,0,9,1
97268,2011231196021,1,1,2,2,6,3,0,0,1,0,0,9,-1
97272,2011231196027,2,1,2,2,7,3,0,0,1,0,0,9,1
97273,2011231196028,1,1,1,1,7,3,0,0,0,0,0,9,1
97292,2011231196051,1,3,2,1,5,3,0,0,2,0,0,9,1
97293,2011231196051,2,1,1,1,5,3,0,0,0,0,0,9,1
97294,2011231196051,2,2,2,1,5,3,0,0,1,0,0,9,1
97295,2011231196051,2,4,2,1,5,3,0,0,2,0,0,9,1
97301,2011231196058,2,1,1,1,4,3,0,0,0,0,0,9,1
97302,2011231196059,2,1,1,2,7,3,0,0,0,0,0,9,1
97303,2011231196059,2,2,2,2,4,3,0,0,1,0,0,9,1
97304,2011231196061,2,1,1,1,5,3,0,0,0,0,0,9,1
97310,2011231196074,1,1,1,2,6,3,0,0,0,0,0,9,1
97311,2011231196076,1,1,1,2,6,3,0,0,0,0,0,9,1
97312,2011231196077,1,1,1,2,7,3,0,0,0,0,0,9,1
97313,2011231196077,2,2,1,2,8,3,0,0,0,0,0,9,2
97323,2011231196091,1,1,1,1,8,3,0,0,0,0,0,9,1
97324,2011231196091,1,3,2,1,4,3,0,0,1,0,0,9,1
97325,2011231196091,1,4,2,1,8,2,0,0,2,0,0,9,1
97326,2011231196091,2,2,1,1,7,3,0,0,0,0,0,9,1
97327,2011231196094,2,1,1,1,6,3,0,0,0,0,0,9,1
97328,2011231196094,2,2,2,1,3,3,0,0,1,0,0,9,1
97329,2011231196094,2,3,2,1,4,3,0,0,2,0,0,9,1
97330,2011231196094,2,4,2,1,4,3,0,0,2,0,0,9,1
97331,2011231196094,2,5,2,1,4,3,0,0,2,0,0,9,1
97336,2011231196102,2,1,1,2,7,3,0,0,0,0,0,9,1
97338,2011231196105,2,1,1,1,8,2,0,0,0,0,0,5,-1
97340,2011231196108,3,1,1,1,9,3,0,0,0,0,0,20,1
97347,2011231196115,2,1,1,1,7,3,0,0,0,0,0,9,3
97352,2011231196128,1,1,1,1,4,3,0,0,0,0,0,9,1
97354,2011231196142,2,1,1,1,8,3,0,0,0,0,0,19,3
97355,2011231196142,2,4,2,1,4,3,0,0,1,0,0,19,1
97356,2011231196142,2,5,2,2,2,3,0,0,2,0,0,19,3
97357,2011231196142,2,6,2,1,2,3,0,0,2,0,0,19,3
97358,2011231196142,3,2,2,1,7,3,0,0,1,0,0,19,-1
97359,2011231196142,3,3,2,1,4,3,0,0,2,0,0,19,1
97361,2011231196149,1,1,1,1,6,3,0,0,0,0,0,19,1
97365,2011231196152,2,1,1,1,7,3,0,0,0,0,0,9,-1
97366,2011231196153,1,1,1,1,10,3,0,0,0,0,0,9,1
97367,2011231196153,1,2,2,1,6,3,0,0,1,0,0,9,1
97368,2011231196153,1,3,2,2,3,3,0,0,2,0,0,9,1
97369,2011231196153,1,4,2,2,9,2,0,0,2,0,0,9,1
97370,2011231196153,1,5,2,1,3,3,0,0,2,0,0,9,1
97371,2011231196153,1,6,2,2,4,2,0,0,2,0,0,9,1
97372,2011231196153,1,7,2,2,6,2,0,0,2,0,0,9,1
97380,2011231196171,2,1,1,1,9,3,0,0,0,0,0,9,3
97381,2011231196171,2,2,2,2,9,3,0,0,1,0,0,9,3
97405,2011231196196,1,1,1,1,9,2,0,0,0,0,0,9,1
97406,2011231196196,1,2,2,2,8,3,0,0,1,0,0,9,1
97407,2011231196196,1,3,2,1,5,3,0,0,2,0,0,9,1
97408,2011231196198,1,1,1,2,6,3,0,0,0,0,0,9,1
97409,2011231196198,2,2,1,1,7,3,0,0,0,0,0,9,1
97410,2011231196198,3,3,1,2,6,3,0,0,0,0,0,9,2
97425,2011231196234,1,1,1,1,8,3,0,0,0,0,0,5,1
97427,2011231196238,2,1,1,1,6,3,0,0,0,0,0,9,1
97428,2011231196238,2,2,2,2,6,3,0,0,1,0,0,9,1
97433,2011231196243,1,1,1,2,8,3,0,0,0,0,0,9,3
97434,2011231196243,1,2,2,1,4,3,0,0,1,0,0,9,3
97438,2011231196254,1,1,1,1,8,2,0,0,0,0,0,9,1
97440,2011231196264,2,1,1,1,8,3,0,0,0,0,0,9,1
97447,2011231196274,2,1,1,2,6,3,0,0,0,0,0,9,1
97456,2011231196292,1,1,1,1,7,2,0,0,0,0,0,5,1
97457,2011231196293,2,1,1,1,6,3,0,0,0,0,0,9,1
97458,2011231196293,2,4,2,1,6,3,0,0,1,0,0,9,1
97459,2011231196293,2,5,2,1,6,3,0,0,2,0,0,9,-1
97460,2011231196293,3,2,1,1,7,3,0,0,0,0,0,19,-1
97461,2011231196293,4,3,1,1,6,3,0,0,0,0,0,19,1
97462,2011231196294,1,1,1,1,6,3,0,0,0,0,0,9,1
97463,2011231196294,1,2,2,2,6,3,0,0,1,0,0,9,1
97467,2011231196301,1,1,1,1,9,3,0,0,0,0,0,10,1
97468,2011231196301,2,2,1,1,8,3,0,0,0,0,0,20,-1
97475,2011231196309,2,1,1,2,5,3,0,0,0,0,0,9,1
97488,2011231196330,2,1,1,1,10,3,0,0,0,0,0,9,3
97489,2011231196331,2,1,1,2,6,3,0,0,0,0,0,9,1
97492,2011231196337,1,1,1,2,5,3,0,0,0,0,0,9,1
97494,2011231196340,1,1,1,1,5,3,0,0,0,0,0,9,1
97504,2011231196360,2,1,1,1,7,3,0,0,0,0,0,20,1
97508,2011231196366,1,1,1,2,7,3,0,0,0,0,0,9,3
97510,2011231196369,1,1,1,1,6,3,0,0,0,0,0,9,1
97521,2011231196387,1,1,1,2,9,3,0,0,0,0,0,9,3
97522,2011231196387,1,2,2,2,8,3,0,0,1,0,0,9,-1
97529,2011231196395,2,1,1,1,9,3,0,0,0,0,0,9,3
97562,2011231196446,2,1,1,1,6,3,0,0,0,0,0,9,1
97563,2011231196446,2,2,2,1,6,3,0,0,1,0,0,9,1
97564,2011231196446,3,3,1,1,8,3,0,0,0,0,0,9,1
97569,2011231196455,1,1,1,1,6,3,0,0,0,0,0,9,1
97573,2011231196467,3,1,1,2,6,3,0,0,0,0,0,9,2
97582,2011231196484,2,1,1,1,6,2,0,0,0,0,0,9,1
97587,2011231196490,1,1,2,1,2,3,0,0,1,0,0,9,3
97588,2011231196490,1,2,2,1,6,3,0,0,2,0,0,9,3
97590,2011231196494,2,1,1,2,6,3,0,0,0,0,0,9,1
97636,2011231196578,2,1,1,1,8,3,0,0,0,0,0,9,-1
97637,2011231196581,1,1,1,1,6,3,0,0,0,0,0,9,-1
97639,2011231196585,2,1,1,2,6,3,0,0,0,0,0,9,2
97640,2011231196585,3,2,1,1,8,3,0,0,0,0,0,9,2
97648,2011231196602,2,1,1,2,7,3,0,0,0,0,0,9,1
97658,2011231196621,3,1,1,1,8,3,0,0,0,0,0,9,2
97682,2011231196666,2,1,1,1,6,3,0,0,0,0,0,9,1
97692,2011231196683,1,1,1,1,6,3,0,0,0,0,0,21,1
97697,2011231196693,2,1,1,1,8,1,0,0,0,0,0,9,1
97698,2011231196693,2,2,2,2,8,2,0,0,1,0,0,9,1
97699,2011231196693,2,3,2,1,3,2,0,0,2,0,0,9,1
97700,2011231196694,1,1,2,1,7,3,0,0,2,0,0,9,1
97701,2011231196694,1,2,2,1,4,3,0,0,2,0,0,9,1
97702,2011231196694,1,3,2,1,5,3,0,0,2,0,0,9,1
97703,2011231196694,1,4,2,1,6,3,0,0,1,0,0,9,1
97704,2011231196694,1,5,2,1,5,3,0,0,2,0,0,9,1
97705,2011231196694,1,6,2,1,7,3,0,0,2,0,0,9,1
97708,2011231196706,2,1,1,1,10,3,0,0,0,0,0,9,2
97709,2011231196708,1,1,1,1,5,3,0,0,0,0,0,9,-1
97711,2011231196714,2,1,1,1,6,3,0,0,0,0,0,9,1
97712,2011231196714,2,2,2,1,6,3,0,0,2,0,0,9,-1
97713,2011231196714,2,3,2,1,6,3,0,0,1,0,0,9,1
97724,2011231196737,1,1,1,2,5,2,0,0,0,0,0,9,1
101458,201130M010001,1,1,1,1,7,3,0,0,0,0,0,9,1
101459,201130M010002,2,1,1,1,6,3,0,0,0,0,0,20,-1
101460,201130M010004,2,1,2,2,9,3,0,0,1,0,0,9,1
101461,201130M010005,1,1,1,2,7,3,0,0,0,0,0,9,3
101462,201130M010006,1,1,1,2,8,3,0,0,0,0,0,9,2
101463,201130M010007,1,1,1,2,6,3,0,0,0,0,0,9,1
101464,201130M010009,1,1,1,1,8,2,0,0,0,0,0,21,1
101465,201130M010010,1,1,1,1,8,3,0,0,0,0,0,19,1
101466,201130M010010,2,2,1,1,5,3,0,0,0,0,0,9,1
101467,201130M010011,1,1,1,1,5,2,0,0,0,0,0,9,-1
101468,201130M010011,1,2,2,1,5,2,0,0,1,0,0,9,-1
101469,201130M010012,2,1,1,1,6,3,0,0,0,0,0,9,1
101470,201130M010013,1,1,1,1,8,3,0,0,0,0,0,9,1
101471,201130M010014,1,1,1,1,7,3,0,0,0,0,0,9,2
101472,201130M010014,2,2,1,2,7,3,0,0,0,0,0,9,1
101473,201130M010015,1,1,2,2,5,3,0,0,1,0,0,9,1
101474,201130M010016,1,1,1,1,7,3,0,0,0,0,0,9,-1
101475,201130M010017,2,1,1,1,7,3,0,0,0,0,0,9,1
101476,201130M010018,2,1,1,2,5,3,0,0,0,0,0,9,1
101477,201130M010018,6,2,1,1,6,3,0,0,0,0,0,9,1
101478,201130M010019,1,1,2,1,7,3,0,0,2,0,0,9,3
101479,201130M010020,1,1,1,2,8,1,0,0,0,0,0,9,1
101480,201130M010021,2,1,1,1,6,3,0,0,0,0,0,9,1
101481,201130M010021,2,3,2,2,6,3,0,0,1,0,0,9,1
101482,201130M010021,2,4,2,2,2,3,0,0,2,0,0,9,-1
101483,201130M010021,3,2,1,2,5,3,0,0,0,0,0,9,1
101484,201130M010021,3,5,2,2,4,3,0,0,1,0,0,9,1
101485,201130M010022,1,1,1,1,6,3,0,0,0,0,0,21,1
101486,201130M010022,2,2,1,1,8,2,0,0,0,0,0,19,1
101487,201130M010022,3,3,1,1,8,3,0,0,0,0,0,9,1
101488,201130M010022,4,4,1,1,5,3,0,0,0,0,0,9,1
101489,201130M010022,5,5,1,1,9,2,0,0,0,0,0,9,1
101490,201130M010022,5,6,2,2,9,3,0,0,1,0,0,9,1
101491,201130M010023,1,1,2,2,10,3,0,0,1,0,0,9,1
101492,201130M010024,1,1,1,2,7,3,0,0,0,0,0,9,1
101493,201130M010024,2,2,1,2,9,3,0,0,0,0,0,9,3
101494,201130M010025,1,1,1,1,11,3,0,0,0,0,0,9,1
101495,201130M010026,1,1,1,1,-1,3,0,0,0,0,0,9,1
101496,201130M010026,1,2,2,2,-1,3,0,0,1,0,0,9,1
101497,201130M010027,2,1,1,1,8,3,0,0,0,0,0,19,1
101498,201130M010027,3,2,1,1,8,3,0,0,0,0,0,9,1
101499,201130M010028,2,1,1,2,6,3,0,0,0,0,0,9,1
101500,201130M010029,1,1,1,2,6,3,0,0,0,0,0,9,1
101501,201130M010029,2,2,1,1,6,3,0,0,0,0,0,19,1
101502,201130M010029,2,3,2,1,5,3,0,0,1,0,0,19,1
101503,201130M010030,2,1,1,2,7,3,0,0,0,0,0,9,1
101504,201130M010031,1,1,2,2,7,3,0,0,1,0,0,9,-1
101505,201130M010032,3,1,2,2,1,3,0,0,2,0,0,9,1
101506,201130M010033,1,1,1,1,8,3,0,0,0,0,0,9,-1
101507,201130M010034,1,1,2,2,9,3,0,0,1,0,0,9,1
101508,201130M010035,1,1,1,1,8,3,0,0,0,0,0,9,1
101509,201130M010035,1,2,2,2,7,3,0,0,1,0,0,9,1
101510,201130M010035,1,3,2,2,6,3,0,0,2,0,0,9,1
101511,201130M010035,1,4,2,1,4,3,0,0,2,0,0,9,1
101512,201130M010036,1,1,1,2,4,3,0,0,0,0,0,9,1
101513,201130M010037,1,1,1,2,6,3,0,0,0,0,0,9,1
101514,201130M010037,2,2,1,1,7,3,0,0,0,0,0,19,2
101515,201130M010037,3,3,1,1,9,3,0,0,0,0,0,9,1
101516,201130M010038,1,1,1,1,8,3,0,0,0,0,0,9,-1
101517,201130M010039,1,1,2,2,7,3,0,0,1,0,0,9,1
101518,201130M010040,1,1,1,2,4,3,0,0,0,0,0,9,1
101519,201130M010040,2,2,1,1,6,3,0,0,0,0,0,9,1
101520,201130M010041,1,1,1,1,8,3,0,0,0,0,0,9,2
101521,201130M010041,2,2,1,1,7,3,0,0,0,0,0,9,1
101522,201130M010041,3,3,1,2,8,3,0,0,0,0,0,9,3
101523,201130M010042,1,1,1,1,5,3,0,0,0,0,0,5,1
101524,201130M010043,1,1,1,2,9,3,0,0,0,0,0,9,1
101525,201130M010044,1,1,1,2,7,3,0,0,0,0,0,9,1
101526,201130M010044,1,2,2,2,1,3,0,0,2,0,0,9,1
101527,201130M010045,1,1,1,1,8,3,0,0,0,0,0,9,1
101528,201130M010046,2,1,1,1,7,3,0,0,0,0,0,21,2
101529,201130M010048,1,1,2,1,5,3,0,0,1,0,0,9,1
101530,201130M010050,2,1,1,1,6,3,0,0,0,0,0,9,1
101531,201130M010050,2,2,2,1,2,3,0,0,1,0,0,9,1
101532,201130M010050,2,3,2,2,2,3,0,0,2,0,0,9,1
101533,201130M010051,1,1,2,1,6,3,0,0,1,0,0,9,1
101534,201130M010051,1,2,1,2,5,3,0,0,0,0,0,9,1
101535,201130M010052,1,1,1,1,5,3,0,0,0,0,0,9,1
101536,201130M010052,1,2,2,2,4,3,0,0,1,0,0,9,1
101537,201130M010053,2,1,1,2,4,3,0,0,0,0,0,9,3
101538,201130M010054,1,1,1,2,6,3,0,0,0,0,0,9,1
101539,201130M010054,1,2,2,2,8,3,0,0,1,0,0,9,1
101540,201130M010055,1,1,1,1,7,3,0,0,0,0,0,9,1
101541,201130M010056,1,1,1,1,8,3,0,0,0,0,0,9,-1
101542,201130M010057,1,1,2,2,10,3,0,0,1,0,0,9,1
101543,201130M010058,2,1,1,2,6,3,0,0,0,0,0,9,1
101544,201130M010059,1,1,1,1,-1,2,0,0,0,0,0,9,1
101545,201130M010060,1,1,1,1,8,3,0,0,0,0,0,9,1
101546,201130M010061,1,1,1,1,7,3,0,0,0,0,0,9,1
101547,201130M010061,1,3,2,1,8,3,0,0,1,0,0,9,1
101548,201130M010061,1,4,2,1,7,3,0,0,2,0,0,9,1
101549,201130M010061,2,2,1,1,8,3,0,0,0,0,0,9,1
101550,201130M010061,2,5,2,2,8,3,0,0,2,0,0,9,1
101551,201130M010061,2,6,2,2,5,3,0,0,1,0,0,9,1
101552,201130M010061,2,7,2,1,4,3,0,0,2,0,0,9,1
101553,201130M010062,1,1,1,1,8,3,0,0,0,0,0,9,1
101554,201130M010062,1,3,2,2,7,3,0,0,1,0,0,9,1
101555,201130M010062,1,4,2,2,3,3,0,0,2,0,0,9,1
101556,201130M010062,2,2,1,1,7,3,0,0,0,0,0,9,1
101557,201130M010063,1,1,1,1,6,3,0,0,0,0,0,9,2
101558,201130M010063,2,2,1,2,7,3,0,0,0,0,0,9,1
101559,201130M010064,2,1,1,1,11,3,0,0,0,0,0,9,-1
101560,201130M010065,1,1,1,2,8,3,0,0,0,0,0,9,2
101561,201130M010066,2,1,2,1,4,3,0,0,1,0,0,9,-1
101562,201130M010067,1,1,2,1,-1,3,0,0,1,0,0,9,-1
101563,201130M010068,4,1,1,2,8,3,0,0,0,0,0,9,1
101564,201130M010069,2,1,1,2,6,3,0,0,0,0,0,9,1
101565,201130M010070,1,1,1,1,4,3,0,0,0,0,0,9,1
101566,201130M010071,1,1,1,1,9,3,0,0,0,0,0,9,1
101567,201130M010071,1,2,2,2,9,3,0,0,1,0,0,9,1
101568,201130M010072,1,1,1,2,6,3,0,0,0,0,0,9,1
101569,201130M010072,2,2,1,1,7,3,0,0,0,0,0,9,1
101570,201130M010074,1,1,2,1,-1,3,0,0,1,0,0,19,-1
101571,201130M010075,3,1,1,1,8,3,0,0,0,0,0,9,3
101572,201130M010075,4,2,1,1,-1,3,0,0,0,0,0,9,1
101573,201130M010075,5,3,1,1,8,3,0,0,0,0,0,9,1
101574,201130M010075,5,4,2,2,7,3,0,0,1,0,0,9,1
101575,201130M010076,1,1,2,2,6,3,0,0,1,0,0,9,1
101576,201130M010077,1,1,1,1,7,2,0,0,0,0,0,9,-1
101577,201130M010078,2,1,2,2,5,3,0,0,1,0,0,9,1
101578,201130M010079,1,1,2,1,9,3,0,0,2,0,0,9,1
101579,201130M010081,2,1,1,1,6,3,0,0,0,0,0,19,1
101580,201130M010082,1,1,1,1,9,3,0,0,0,0,0,9,1
101581,201130M010082,1,2,2,1,-1,3,0,0,1,0,0,9,1
101582,201130M010084,2,1,1,2,9,3,0,0,0,0,0,9,2
101583,201130M010085,1,1,1,1,7,3,0,0,0,0,0,9,1
101584,201130M010086,3,1,1,2,7,3,0,0,0,0,0,9,1
101585,201130M010086,4,2,1,2,4,3,0,0,0,0,0,9,1
101586,201130M010087,1,1,1,2,9,3,0,0,0,0,0,9,1
101587,201130M010087,1,2,2,2,6,3,0,0,1,0,0,9,-1
101588,201130M010088,1,1,1,1,5,2,0,0,0,0,0,5,1
101589,201130M010089,1,1,1,1,4,3,0,0,0,0,0,9,1
101590,201130M010089,1,2,2,1,5,3,0,0,1,0,0,9,1
101591,201130M010090,1,1,1,1,7,3,0,0,0,0,0,9,1
101592,201130M010091,1,1,1,1,8,3,0,0,0,0,0,21,-1
101593,201130M010091,2,2,1,1,8,3,0,0,0,0,0,21,1
101594,201130M010092,3,1,2,2,7,3,0,0,1,0,0,9,1
101595,201130M010093,1,1,1,2,5,3,0,0,0,0,0,9,1
101596,201130M010093,1,2,2,1,6,3,0,0,1,0,0,9,-1
101597,201130M010094,1,1,3,1,6,1,5,1,0,0,0,0,-1
101598,201130M010095,1,1,1,1,7,3,0,0,0,0,0,9,1
101599,201130M010095,2,2,1,2,6,3,0,0,0,0,0,9,2
101600,201130M010095,4,3,1,1,5,3,0,0,0,0,0,9,1
101601,201130M010095,5,4,1,2,6,3,0,0,0,0,0,9,-1
