,Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
140604,2015460252605,1,2,2,2,21,5,3,0,0,1,0,0,9,-1
140605,2015460252605,1,3,2,1,21,5,3,0,0,2,0,0,9,-1
140606,2015460252605,1,4,2,1,23,5,3,0,0,2,0,0,9,-1
140614,2015460252612,2,1,1,1,62,9,3,0,0,0,0,0,9,1
140634,2015460252675,1,1,1,1,48,8,3,0,0,0,0,0,9,1
140660,2015460252720,1,1,1,2,34,6,3,0,0,0,0,0,9,1
140661,2015460252724,2,1,1,1,37,7,3,0,0,0,0,0,9,1
140662,2015460252724,3,2,1,1,35,6,3,0,0,0,0,0,9,1
140667,2015460252737,2,1,1,1,30,6,3,0,0,0,0,0,9,1
140671,2015460252744,1,1,1,1,28,6,3,0,0,0,0,0,10,3
140672,2015460252744,1,2,2,1,25,5,3,0,0,0,0,0,10,3
140673,2015460252744,1,3,2,1,29,6,3,0,0,0,0,0,10,3
140674,2015460252744,1,4,2,1,20,4,2,0,0,0,0,0,10,3
140675,2015460252744,1,5,2,1,21,5,3,0,0,0,0,0,10,3
140778,2015460253023,2,1,1,2,22,5,3,0,0,0,0,0,9,1
140779,2015460253023,2,4,2,2,21,5,3,0,0,1,0,0,9,1
140780,2015460253023,3,2,1,2,45,7,3,0,0,0,0,0,9,1
140781,2015460253023,4,3,1,2,46,8,3,0,0,0,0,0,9,-1
140782,2015460253024,2,1,1,1,50,8,3,0,0,0,0,0,9,1
140838,2015460253152,1,1,1,2,24,5,3,0,0,0,0,0,9,-1
140839,2015460253152,1,2,2,2,19,4,3,0,0,1,0,0,9,-1
140840,2015460253152,1,3,2,2,30,6,3,0,0,2,0,0,9,-1
140854,2015460253178,2,1,1,1,32,6,3,0,0,0,0,0,9,1
140874,2015460253218,1,1,1,1,55,8,3,0,0,0,0,0,9,-1
140877,2015460253222,1,1,1,1,73,10,3,0,0,0,0,0,9,-1
140878,2015460253222,1,3,2,2,66,10,3,0,0,1,0,0,9,-1
140879,2015460253222,2,2,1,1,36,7,3,0,0,0,0,0,20,-1
140885,2015460253230,2,1,1,1,58,9,3,0,0,0,0,0,9,3
140899,2015460253262,2,1,1,2,57,9,3,0,0,0,0,0,9,1
140903,2015460253269,2,1,1,1,48,8,2,0,0,0,0,0,5,1
140918,2015460253293,1,1,2,1,47,8,3,0,0,1,0,0,9,-1
140925,2015460253315,1,1,1,1,38,7,3,0,0,0,0,0,9,-1
140926,2015460253315,1,2,3,1,24,5,3,9,5,0,0,0,0,-1
140948,2015460253367,2,1,1,2,40,7,3,0,0,0,0,0,9,1
140949,2015460253367,2,2,2,1,54,8,3,0,0,1,0,0,9,1
140981,2015460253424,2,1,1,1,19,4,3,0,0,0,0,0,9,-1
140982,2015460253424,2,2,2,1,19,4,3,0,0,1,0,0,9,-1
140992,2015460253462,1,1,1,2,38,7,3,0,0,0,0,0,9,1
140993,2015460253462,1,2,2,2,38,7,3,0,0,1,0,0,9,2
140994,2015460253462,1,3,2,2,9,2,3,0,0,2,0,0,9,1
140995,2015460253462,1,4,2,1,15,3,3,0,0,1,0,0,9,1
140996,2015460253464,2,1,1,2,27,6,3,0,0,0,0,0,9,3
141022,2015460253512,1,1,1,1,68,10,3,0,0,0,0,0,9,3
141023,2015460253512,3,2,1,1,42,7,2,0,0,0,0,0,20,-1
141035,2015460253547,1,1,1,1,28,6,2,0,0,0,0,0,9,1
141082,2015460253675,1,1,1,1,55,8,2,0,0,0,0,0,9,1
141083,2015460253675,1,2,2,2,67,10,3,0,0,1,0,0,9,1
141085,2015460253691,1,1,1,2,35,6,3,0,0,0,0,0,9,1
141086,2015460253691,1,2,2,1,33,6,3,0,0,2,0,0,9,-1
141096,2015460253744,1,1,1,1,24,5,3,0,0,0,0,0,9,1
141125,2015460253785,1,1,1,1,25,5,3,0,0,0,0,0,9,1
141148,2015460253850,2,1,1,2,48,8,3,0,0,0,0,0,9,1
141176,2015460253899,2,1,2,2,3,1,3,0,0,1,0,0,9,-1
141177,2015460253899,2,2,2,2,36,7,3,0,0,2,0,0,9,-1
141178,2015460253904,1,1,1,2,35,6,3,0,0,0,0,0,9,2
141193,2015460253919,1,1,1,1,42,7,3,0,0,0,0,0,9,1
141213,2015460253964,1,2,1,2,31,6,3,0,0,0,0,0,9,-1
141214,2015460253964,1,3,2,1,5,1,3,0,0,1,0,0,9,1
141215,2015460253964,2,1,1,1,36,7,3,0,0,0,0,0,9,1
141216,2015460253965,1,1,1,2,24,5,3,0,0,0,0,0,9,3
141220,2015460253969,2,1,1,1,43,7,3,0,0,0,0,0,5,1
141261,2015460254057,2,1,1,1,22,5,3,0,0,0,0,0,9,1
141265,2015460254062,2,1,1,2,47,8,3,0,0,0,0,0,9,1
141266,2015460254062,3,2,1,1,38,7,3,0,0,0,0,0,9,1
141267,2015460254062,3,3,2,2,45,7,3,0,0,1,0,0,9,1
141306,2015460254145,1,1,1,1,23,5,3,0,0,0,0,0,9,-1
141307,2015460254145,2,2,1,1,54,8,3,0,0,0,0,0,9,1
141313,2015460254164,1,1,1,1,51,8,3,0,0,0,0,0,19,3
141314,2015460254164,2,2,1,1,52,8,2,0,0,0,0,0,4,3
141315,2015460254166,2,1,1,1,19,4,3,0,0,0,0,0,9,-1
141316,2015460254166,3,2,1,1,51,8,3,0,0,0,0,0,9,-1
141321,2015460254192,2,1,2,2,-1,-1,3,0,0,2,0,0,9,1
141326,2015460254209,1,1,1,1,30,6,3,0,0,0,0,0,9,1
141397,2015460254362,1,1,1,2,22,5,3,0,0,0,0,0,9,1
141398,2015460254362,1,2,2,1,73,10,3,0,0,1,0,0,9,3
141399,2015460254362,1,3,2,1,78,11,3,0,0,2,0,0,9,3
141400,2015460254362,1,4,2,1,43,7,3,0,0,2,0,0,9,3
141401,2015460254362,1,5,2,1,43,7,3,0,0,2,0,0,9,1
141417,2015460254403,1,1,1,2,24,5,3,0,0,0,0,0,9,3
141418,2015460254403,2,2,1,2,44,7,3,0,0,0,0,0,9,3
141543,2015460254763,1,1,1,1,32,6,1,0,0,0,0,0,9,1
141554,2015460254798,2,1,1,2,33,6,3,0,0,0,0,0,9,1
141555,2015460254800,2,1,1,1,32,6,3,0,0,0,0,0,19,1
141556,2015460254800,2,5,2,1,30,6,3,0,0,0,0,0,19,1
141557,2015460254800,3,2,1,2,32,6,3,0,0,0,0,0,9,2
141558,2015460254800,3,4,2,1,30,6,3,0,0,1,0,0,9,2
141559,2015460254800,4,3,1,1,43,7,3,0,0,0,0,0,9,-1
141568,2015460254825,1,1,1,1,23,5,3,0,0,0,0,0,9,1
141610,2015460254881,1,1,1,1,61,9,3,0,0,0,0,0,4,-1
141626,2015460254902,1,1,1,1,34,6,3,0,0,0,0,0,9,1
141627,2015460254902,2,2,1,2,30,6,3,0,0,0,0,0,9,1
141628,2015460254902,2,3,2,2,50,8,3,0,0,1,0,0,9,1
141702,2015460255033,1,1,1,1,34,6,2,0,0,0,0,0,9,1
141703,2015460255033,2,3,2,2,22,5,3,0,0,1,0,0,9,1
141704,2015460255033,3,2,1,1,40,7,3,0,0,0,0,0,9,1
141710,2015460255073,2,1,2,2,74,10,3,0,0,1,0,0,9,-1
141804,2015460255246,1,1,1,2,46,8,1,0,0,0,0,0,9,3
141817,2015460255269,1,1,1,1,22,5,3,0,0,0,0,0,19,1
141818,2015460255269,1,2,2,1,36,7,2,0,0,0,0,0,19,3
141819,2015460255269,1,3,2,1,39,7,2,0,0,0,0,0,19,3
141820,2015460255269,1,4,2,1,24,5,3,0,0,0,0,0,19,2
141833,2015460255301,1,1,2,1,10,2,3,0,0,2,0,0,9,3
141834,2015460255301,1,2,2,2,31,6,3,0,0,1,0,0,9,3
141835,2015460255301,1,3,2,2,12,3,3,0,0,2,0,0,9,3
141836,2015460255302,1,1,1,1,25,5,3,0,0,0,0,0,9,1
141837,2015460255302,1,2,2,2,24,5,3,0,0,1,0,0,9,1
141845,2015460255347,1,1,1,2,43,7,3,0,0,0,0,0,9,1
141847,2015460255354,2,1,1,1,41,7,3,0,0,0,0,0,9,1
141857,2015460255394,1,1,1,2,20,4,2,0,0,0,0,0,9,-1
141858,2015460255394,1,2,2,2,21,5,3,0,0,1,0,0,9,1
141877,2015460255449,2,1,1,1,30,6,3,0,0,0,0,0,9,1
141878,2015460255449,2,2,2,2,23,5,3,0,0,2,0,0,9,1
141879,2015460255449,2,3,2,1,29,6,3,0,0,1,0,0,9,1
141880,2015460255449,2,4,2,2,24,5,3,0,0,2,0,0,9,1
141882,2015460255452,1,1,1,1,27,6,3,0,0,0,0,0,9,1
141888,2015460255464,3,1,1,2,28,6,2,0,0,0,0,0,9,1
141889,2015460255464,6,2,1,2,48,8,3,0,0,0,0,0,9,1
141890,2015460255464,6,4,2,1,48,8,3,0,0,1,0,0,9,1
141891,2015460255464,7,3,1,1,72,10,3,0,0,0,0,0,9,1
141892,2015460255464,7,5,2,2,63,9,3,0,0,1,0,0,9,1
141908,2015460255482,2,1,1,2,55,8,3,0,0,0,0,0,9,-1
141915,2015460255496,2,1,1,1,76,11,3,0,0,0,0,0,9,3
141932,2015460255532,1,1,3,1,47,8,3,10,9,0,0,0,0,1
141933,2015460255532,2,2,3,2,23,5,2,10,9,0,0,0,0,1
141958,2015460255615,2,1,2,1,42,7,3,0,0,2,0,0,9,-1
141959,2015460255615,2,2,2,1,33,6,3,0,0,2,0,0,9,-1
141962,2015460255621,2,1,1,1,17,4,3,0,0,0,0,0,9,1
141993,2015460255669,1,1,1,2,20,4,3,0,0,0,0,0,9,1
141999,2015460255685,1,1,1,2,44,7,3,0,0,0,0,0,9,3
142000,2015460255688,2,1,2,1,67,10,3,0,0,1,0,0,9,1
142020,2015460255760,1,1,1,2,19,4,3,0,0,0,0,0,9,1
142021,2015460255762,2,1,1,1,30,6,3,0,0,0,0,0,9,1
142022,2015460255762,2,2,2,1,53,8,3,0,0,2,0,0,9,1
142047,2015460255807,1,1,1,1,34,6,3,0,0,0,0,0,9,1
142048,2015460255807,2,2,1,2,20,4,3,0,0,0,0,0,9,3
142049,2015460255807,4,3,2,1,25,5,3,0,0,0,0,0,19,1
142050,2015460255807,4,4,2,1,30,6,3,0,0,0,0,0,19,1
142051,2015460255807,4,5,2,1,32,6,3,0,0,0,0,0,19,1
142118,2015460255971,1,1,1,1,40,7,3,0,0,0,0,0,19,1
142119,2015460255971,2,2,1,1,75,10,3,0,0,0,0,0,9,1
142120,2015460255971,2,3,2,2,69,10,3,0,0,1,0,0,9,1
142125,2015460255990,2,1,1,1,27,6,3,0,0,0,0,0,9,1
142128,2015460255995,1,1,1,1,48,8,3,0,0,0,0,0,9,1
142147,2015460256071,4,1,1,1,25,5,3,0,0,0,0,0,9,1
142148,2015460256073,1,1,2,2,12,3,3,0,0,0,4,0,11,-1
142149,2015460256073,1,3,2,2,14,3,3,0,0,0,4,0,11,3
142150,2015460256073,1,4,2,2,14,3,3,0,0,0,4,0,11,-1
142151,2015460256073,1,5,2,2,13,3,3,0,0,0,4,0,11,-1
142152,2015460256073,1,6,2,2,14,3,3,0,0,0,4,0,11,1
142153,2015460256073,1,7,2,2,14,3,3,0,0,0,4,0,11,3
142154,2015460256073,1,8,2,2,15,3,3,0,0,0,4,0,11,-1
142155,2015460256073,2,2,2,2,14,3,3,0,0,0,0,0,19,1
142168,2015460256094,1,1,1,2,30,6,3,0,0,0,0,0,9,1
142213,2015460256178,2,4,2,2,40,7,3,0,0,1,0,0,9,1
142214,2015460256178,3,1,1,2,57,9,3,0,0,0,0,0,9,1
142215,2015460256178,3,2,2,1,50,8,3,0,0,1,0,0,9,1
142216,2015460256178,3,3,2,2,25,5,3,0,0,2,0,0,9,1
142224,2015460256210,1,1,1,1,29,6,3,0,0,0,0,0,9,1
142225,2015460256210,2,2,1,2,29,6,3,0,0,0,0,0,9,1
142278,2015460256344,2,1,1,1,33,6,2,0,0,0,0,0,5,1
142281,2015460256376,2,1,1,2,40,7,3,0,0,0,0,0,9,2
142282,2015460256378,1,1,1,2,33,6,3,0,0,0,0,0,9,1
142361,2015460256560,3,1,1,1,47,8,3,0,0,0,0,0,9,1
142405,2015460256670,2,1,1,1,58,9,2,0,0,0,0,0,5,3
142406,2015460256670,2,2,2,2,54,8,2,0,0,0,0,0,5,3
142447,2015460256756,1,1,1,2,28,6,3,0,0,0,0,0,9,1
142490,2015460256826,1,1,1,1,23,5,3,0,0,0,0,0,9,1
142501,2015460256875,2,1,1,2,54,8,3,0,0,0,0,0,9,2
142528,2015460256924,1,1,1,1,24,5,3,0,0,0,0,0,9,1
142529,2015460256924,2,2,1,1,48,8,3,0,0,0,0,0,9,1
142530,2015460256924,3,3,1,1,48,8,3,0,0,0,0,0,9,1
142531,2015460256926,2,1,1,1,27,6,3,0,0,0,0,0,19,1
142532,2015460256926,2,3,2,2,13,3,3,0,0,0,0,0,19,1
142533,2015460256926,3,2,1,1,65,9,3,0,0,0,0,0,9,3
142534,2015460256931,1,1,1,2,18,4,3,0,0,0,0,0,9,1
142535,2015460256931,1,2,2,2,19,4,3,0,0,1,0,0,9,1
142536,2015460256931,1,3,2,1,20,4,3,0,0,2,0,0,9,1
142537,2015460256931,1,4,2,1,20,4,3,0,0,2,0,0,9,1
142538,2015460256937,1,1,1,1,39,7,3,0,0,0,0,0,9,1
142552,2015460256993,2,1,1,1,52,8,3,0,0,0,0,0,9,-1
142554,2015460256997,2,1,1,2,26,6,3,0,0,0,0,0,8,1
142555,2015460257002,1,1,1,1,22,5,3,0,0,0,0,0,9,3
142556,2015460257008,1,1,1,1,50,8,3,0,0,0,0,0,9,1
142557,2015460257008,1,6,2,1,-1,-1,3,0,0,1,0,0,9,-1
142558,2015460257008,1,7,2,2,-1,-1,3,0,0,2,0,0,9,-1
142559,2015460257008,1,8,2,2,-1,-1,3,0,0,2,0,0,9,-1
142560,2015460257008,3,2,1,1,62,9,3,0,0,0,0,0,9,1
142561,2015460257008,3,4,2,2,60,9,3,0,0,1,0,0,9,1
142562,2015460257008,5,3,1,2,57,9,3,0,0,0,0,0,9,-1
142563,2015460257008,5,5,2,1,59,9,3,0,0,1,0,0,9,-1
142564,2015460257010,3,1,1,2,22,5,3,0,0,0,0,0,9,1
142565,2015460257010,4,2,1,2,21,5,3,0,0,0,0,0,9,1
142601,2015460257082,1,1,1,1,28,6,3,0,0,0,0,0,20,3
142602,2015460257082,2,2,1,1,24,5,3,0,0,0,0,0,19,1
142605,2015460257089,1,1,1,1,59,9,3,0,0,0,0,0,9,1
142606,2015460257089,1,2,2,2,54,8,3,0,0,1,0,0,9,1
142618,2015460257111,2,1,1,2,27,6,3,0,0,0,0,0,9,2
142619,2015460257111,2,2,2,2,33,6,3,0,0,1,0,0,9,-1
142640,2015460257144,1,1,2,1,8,2,3,0,0,1,0,0,9,-1
142709,2015460257285,2,1,1,1,46,8,3,0,0,0,0,0,19,1
142711,2015460257290,2,1,1,1,43,7,3,0,0,0,0,0,9,3
142722,2015460257313,1,1,1,1,22,5,3,0,0,0,0,0,9,1
142787,2015460257468,2,1,1,2,25,5,3,0,0,0,0,0,9,1
142792,2015460257481,1,1,1,1,20,4,3,0,0,0,0,0,5,1
142813,2015460257527,2,1,2,2,-1,-1,3,0,0,1,0,0,9,-1
142841,2015460257562,1,1,1,1,54,8,3,0,0,0,0,0,9,1
142881,2015460257647,1,1,1,1,64,9,3,0,0,0,0,0,9,1
142928,2015460257735,2,1,1,1,38,7,3,0,0,0,0,0,9,1
142994,2015460257876,1,1,1,1,47,8,2,0,0,0,0,0,5,1
143026,2015460257960,1,1,1,1,25,5,3,0,0,0,0,0,9,-1
143029,2015460257965,1,1,1,1,31,6,3,0,0,0,0,0,9,1
143037,2015460257977,1,1,1,2,39,7,3,0,0,0,0,0,9,1
143040,2015460257983,1,1,1,1,33,6,3,0,0,0,0,0,19,1
143041,2015460257983,2,2,1,2,41,7,3,0,0,0,0,0,9,1
143043,2015460257992,3,1,1,2,72,10,3,0,0,0,0,0,9,1
143058,2015460258013,2,1,1,2,59,9,3,0,0,0,0,0,9,1
143068,2015460258028,1,1,1,1,46,8,3,0,0,0,0,0,9,-1
143069,2015460258028,1,2,2,2,22,5,3,0,0,2,0,0,9,1
143077,2015460258052,1,1,2,2,66,10,3,0,0,0,4,0,11,1
143078,2015460258052,1,2,2,2,65,9,3,0,0,0,4,0,11,1
143079,2015460258052,1,3,2,2,55,8,3,0,0,0,4,0,11,1
143080,2015460258052,1,4,2,2,62,9,3,0,0,0,4,0,11,1
143081,2015460258052,1,5,2,2,49,8,3,0,0,0,4,0,11,1
143082,2015460258052,1,6,2,2,52,8,3,0,0,0,4,0,11,1
143083,2015460258052,1,7,2,2,60,9,3,0,0,0,4,0,11,1
143084,2015460258052,1,8,2,2,48,8,3,0,0,0,4,0,11,1
143085,2015460258052,1,9,2,2,46,8,3,0,0,0,4,0,11,1
143086,2015460258052,1,10,2,1,63,9,3,0,0,0,4,0,11,2
143087,2015460258052,1,11,2,2,63,9,3,0,0,0,4,0,11,2
143088,2015460258052,1,12,2,2,46,8,3,0,0,0,4,0,11,1
143089,2015460258052,1,13,2,1,49,8,3,0,0,0,4,0,11,1
143090,2015460258052,1,14,2,1,40,7,3,0,0,0,4,0,11,1
143093,2015460258062,2,1,1,2,45,7,2,0,0,0,0,0,9,1
143094,2015460258075,2,2,2,2,5,1,3,0,0,2,0,0,9,1
143095,2015460258075,3,1,1,1,42,7,3,0,0,0,0,0,5,1
143098,2015460258078,1,1,1,2,31,6,3,0,0,0,0,0,9,2
143099,2015460258078,2,2,2,1,8,2,3,0,0,2,0,0,9,1
143100,2015460258078,2,3,2,1,4,1,3,0,0,2,0,0,9,1
143128,2015460258161,3,1,1,2,34,6,3,0,0,0,0,0,9,1
143181,2015460258271,1,1,1,1,25,5,3,0,0,0,0,0,9,1
143182,2015460258271,1,3,2,1,17,4,2,0,0,2,0,0,9,1
143183,2015460258271,1,4,2,2,45,7,2,0,0,1,0,0,9,1
143184,2015460258271,2,2,1,1,19,4,3,0,0,0,0,0,9,1
143190,2015460258285,2,1,1,2,52,8,3,0,0,0,0,0,9,1
143191,2015460258285,2,2,2,1,55,8,3,0,0,1,0,0,9,1
143193,2015460258293,1,1,1,1,46,8,3,0,0,0,0,0,21,-1
143197,2015460258306,1,1,1,1,44,7,3,0,0,0,0,0,9,-1
143198,2015460258306,1,2,2,1,17,4,3,0,0,1,0,0,9,-1
143199,2015460258306,1,3,2,1,27,6,3,0,0,2,0,0,9,-1
143200,2015460258306,1,4,2,1,10,2,3,0,0,2,0,0,9,-1
143203,2015460258319,1,1,1,1,41,7,2,0,0,0,0,0,5,1
143204,2015460258327,2,1,1,1,21,5,3,0,0,0,0,0,19,1
143257,2015460258424,1,1,1,1,37,7,3,0,0,0,0,0,20,1
143258,2015460258424,2,2,1,1,29,6,3,0,0,0,0,0,9,1
143259,2015460258424,3,3,2,1,40,7,3,0,0,1,0,0,9,1
143267,2015460258444,1,1,1,1,17,4,3,0,0,0,0,0,9,3
143282,2015460258491,2,1,1,2,31,6,3,0,0,0,0,0,9,-1
143295,2015460258528,1,1,1,1,41,7,3,0,0,0,0,0,9,-1
143301,2015460258537,1,1,1,1,63,9,3,0,0,0,0,0,9,1
143317,2015460258559,1,1,1,2,63,9,3,0,0,0,0,0,9,1
143318,2015460258559,2,2,1,2,31,6,3,0,0,0,0,0,9,1
143322,2015460258568,1,1,1,2,29,6,3,0,0,0,0,0,9,1
143323,2015460258570,2,1,1,2,25,5,3,0,0,0,0,0,9,1
143324,2015460258571,2,1,2,1,11,3,3,0,0,1,0,0,9,-1
143326,2015460258576,2,1,1,1,50,8,2,0,0,0,0,0,5,-1
143328,2015460258580,1,1,1,1,21,5,3,0,0,0,0,0,9,1
143330,2015460258586,1,1,1,2,20,4,3,0,0,0,0,0,9,1
143331,2015460258589,1,1,1,1,43,7,3,0,0,0,0,0,5,1
143341,2015460258599,1,1,1,1,40,7,3,0,0,0,0,0,21,-1
143352,2015460258616,1,1,1,2,22,5,3,0,0,0,0,0,9,3
143372,2015460258641,1,1,1,1,26,6,3,0,0,0,0,0,9,1
143373,2015460258641,2,2,1,2,46,8,3,0,0,0,0,0,9,3
143374,2015460258641,3,3,1,2,22,5,3,0,0,0,0,0,9,3
143375,2015460258641,3,4,2,2,22,5,3,0,0,1,0,0,9,3
143391,2015460258680,2,1,1,1,31,6,3,0,0,0,0,0,9,1
143392,2015460258680,2,2,2,2,29,6,2,0,0,1,0,0,9,1
143433,2015460258763,2,1,1,2,25,5,3,0,0,0,0,0,9,1
143443,2015460258778,3,1,1,2,29,6,3,0,0,0,0,0,9,1
143444,2015460258778,4,2,1,2,23,5,3,0,0,0,0,0,9,1
143447,2015460258786,2,1,2,1,55,8,3,0,0,0,0,0,20,3
143450,2015460258794,2,1,1,2,38,7,3,0,0,0,0,0,9,-1
143451,2015460258794,3,2,2,2,38,7,3,0,0,1,0,0,9,1
143467,2015460258827,1,1,1,1,23,5,3,0,0,0,0,0,20,-1
143468,2015460258827,1,3,2,1,29,6,3,0,0,0,0,0,20,-1
143469,2015460258827,1,4,2,1,19,4,3,0,0,0,0,0,20,-1
143470,2015460258827,2,2,1,1,48,8,2,0,0,0,0,0,9,-1
143505,2015460258890,1,1,2,1,9,2,3,0,0,2,0,0,9,-1
143716,2015460259347,1,1,1,2,25,5,3,0,0,0,0,0,9,1
143717,2015460259347,2,2,1,2,23,5,3,0,0,0,0,0,9,1
143728,2015460259364,1,1,2,2,66,10,3,0,0,2,0,0,9,1
143737,2015460259384,1,1,1,1,20,4,3,0,0,0,0,0,9,3
143738,2015460259384,2,2,1,2,66,10,3,0,0,0,0,0,9,3
143739,2015460259384,3,3,1,1,22,5,3,0,0,0,0,0,9,1
143745,2015460259398,3,1,1,1,30,6,3,0,0,0,0,0,9,1
143754,2015460259416,2,1,1,1,35,6,3,0,0,0,0,0,9,1
143760,2015460259431,1,1,1,1,56,9,3,0,0,0,0,0,9,3
143761,2015460259431,2,2,1,2,21,5,3,0,0,0,0,0,9,2
143762,2015460259431,2,3,2,2,25,5,3,0,0,1,0,0,9,2
143779,2015460259460,1,1,2,1,17,4,2,0,0,0,0,0,21,-1
143780,2015460259460,1,2,2,1,23,5,2,0,0,0,0,0,21,-1
143782,2015460259468,1,1,1,1,19,4,3,0,0,0,0,0,9,-1
143783,2015460259468,1,2,2,1,21,5,3,0,0,1,0,0,9,-1
143784,2015460259470,3,1,1,2,24,5,2,0,0,0,0,0,9,1
143787,2015460259472,2,1,1,2,27,6,3,0,0,0,0,0,9,-1
143797,2015460259494,1,1,2,2,41,7,3,0,0,1,0,0,9,-1
143818,2015460259529,1,1,1,1,41,7,3,0,0,0,0,0,21,-1
143830,2015460259537,2,1,2,2,64,9,3,0,0,1,0,0,9,2
143854,2015460259583,2,1,1,1,52,8,3,0,0,0,0,0,9,1
143888,2015460259639,2,1,2,1,25,5,3,0,0,0,0,0,19,3
143897,2015460259655,1,1,1,1,29,6,2,0,0,0,0,0,5,1
143918,2015460259721,1,2,2,2,24,5,3,0,0,1,0,0,9,1
143919,2015460259721,2,1,1,2,24,5,3,0,0,0,0,0,9,3
143928,2015460259745,1,1,1,2,69,10,3,0,0,0,0,0,9,-1
143955,2015460259791,1,1,1,1,27,6,3,0,0,0,0,0,9,1
143956,2015460259791,2,2,1,1,54,8,3,0,0,0,0,0,9,1
143971,2015460259833,1,1,1,1,17,4,3,0,0,0,0,0,9,-1
143972,2015460259833,1,2,2,2,21,5,3,0,0,1,0,0,9,-1
143973,2015460259836,1,1,1,1,28,6,2,0,0,0,0,0,19,1
143974,2015460259836,2,2,1,2,30,6,3,0,0,0,0,0,9,1
143975,2015460259840,3,1,1,2,40,7,3,0,0,0,0,0,9,1
143976,2015460259840,3,2,2,1,15,3,3,0,0,1,0,0,9,1
143977,2015460259842,2,1,2,1,35,6,3,0,0,0,0,0,20,1
144012,2015460259907,2,1,1,1,66,10,3,0,0,0,0,0,9,1
144013,2015460259907,2,2,2,2,66,10,3,0,0,1,0,0,9,1
144018,2015460259919,3,1,1,2,30,6,3,0,0,0,0,0,9,1
144019,2015460259920,1,1,1,1,34,6,3,0,0,0,0,0,9,1
144047,2015460260000,2,1,1,2,27,6,3,0,0,0,0,0,9,1
144050,2015460260006,2,1,1,1,64,9,3,0,0,0,0,0,9,1
144055,2015460260021,2,1,2,2,75,10,3,0,0,1,0,0,9,1
144056,2015460260022,1,1,1,2,49,8,3,0,0,0,0,0,9,3
144057,2015460260022,1,2,2,2,14,3,3,0,0,2,0,0,9,-1
144058,2015460260022,1,3,2,2,14,3,3,0,0,2,0,0,9,3
144061,2015460260032,1,1,1,1,53,8,2,0,0,0,0,0,5,1
144073,2015460260052,2,1,1,1,22,5,3,0,0,0,0,0,4,1
144090,2015460260080,1,1,1,1,51,8,2,0,0,0,0,0,9,1
144091,2015460260080,1,2,2,1,79,11,3,0,0,1,0,0,9,1
144092,2015460260080,2,3,2,2,68,10,3,0,0,2,0,0,9,1
144093,2015460260080,2,4,2,1,49,8,3,0,0,2,0,0,9,-1
144122,2015460260141,1,1,1,2,21,5,3,0,0,0,0,0,9,1
144123,2015460260143,1,1,1,2,28,6,3,0,0,0,0,0,9,1
144130,2015460260155,1,1,2,2,31,6,3,0,0,1,0,0,9,1
144154,2015460260212,1,8,2,2,0,1,3,0,0,2,0,0,9,3
144155,2015460260212,1,9,2,2,20,4,3,0,0,2,0,0,9,1
144156,2015460260212,2,1,1,1,68,10,3,0,0,0,0,0,9,1
144157,2015460260212,2,4,2,2,68,10,3,0,0,1,0,0,9,1
144158,2015460260212,3,2,1,2,34,6,3,0,0,0,0,0,9,3
144159,2015460260212,3,5,2,2,94,11,3,0,0,1,0,0,9,1
144160,2015460260212,3,6,2,1,37,7,3,0,0,1,0,0,9,-1
144161,2015460260212,3,7,2,2,4,1,3,0,0,2,0,0,9,-1
144162,2015460260212,6,3,1,2,29,6,3,0,0,0,0,0,9,1
144195,2015460260274,3,2,2,2,38,7,3,0,0,1,0,0,9,1
144196,2015460260274,4,1,1,2,47,8,3,0,0,0,0,0,9,1
144211,2015460260317,1,1,3,1,19,4,2,5,1,0,0,0,0,1
144212,2015460260317,2,2,3,1,44,7,1,6,9,0,0,0,0,-1
144216,2015460260323,1,1,1,2,19,4,3,0,0,0,0,0,9,1
144235,2015460260359,1,1,1,1,41,7,2,0,0,0,0,0,9,1
144323,2015460260581,1,1,2,1,21,5,3,0,0,1,0,0,9,-1
144339,2015460260607,2,1,1,2,19,4,3,0,0,0,0,0,9,1
144346,2015460260618,1,1,1,1,57,9,3,0,0,0,0,0,9,1
144347,2015460260618,2,2,1,1,69,10,3,0,0,0,0,0,9,1
144348,2015460260618,2,7,2,1,64,9,3,0,0,1,0,0,9,1
144349,2015460260618,2,9,2,1,8,2,2,0,0,2,0,0,9,1
144350,2015460260618,3,3,1,1,41,7,3,0,0,0,0,0,9,1
144351,2015460260618,3,5,2,2,8,2,3,0,0,1,0,0,9,1
144352,2015460260618,3,6,2,1,66,10,3,0,0,1,0,0,9,-1
144353,2015460260618,3,8,2,2,39,7,3,0,0,1,0,0,9,1
144354,2015460260618,4,4,1,1,61,9,3,0,0,0,0,0,9,-1
144386,2015460260695,2,1,2,2,7,2,3,0,0,1,0,0,9,1
144397,2015460260711,1,1,1,2,46,8,3,0,0,0,0,0,9,3
144400,2015460260713,1,1,1,1,35,6,3,0,0,0,0,0,9,1
144403,2015460260721,1,1,1,1,49,8,2,0,0,0,0,0,9,1
