,Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
145914,200942I444512,2,1,1,2,5,3,0,0,0,0,-1,9,1
145917,200942I444812,2,1,2,2,9,3,0,0,1,0,-1,9,-1
145934,200942I446512,1,1,1,1,7,3,0,0,0,0,-1,9,1
145935,200942I446612,1,1,1,1,7,3,0,0,0,0,-1,21,-1
145936,200942I446612,1,2,2,2,6,3,0,0,1,0,-1,21,-1
145937,200942I446712,2,1,2,2,11,3,0,0,1,0,-1,9,-1
145938,200942I446712,3,2,2,2,4,3,0,0,1,0,-1,9,-1
145941,200942I447012,1,1,1,1,9,3,0,0,0,0,-1,9,-1
145995,200943N002079,2,1,1,2,8,3,0,0,0,0,-1,9,2
146011,200943N006079,2,1,1,2,7,3,0,0,0,0,-1,9,1
146016,200943N007089,1,1,1,1,5,3,0,0,0,0,-1,9,1
146017,200943N007089,1,2,2,1,4,3,0,0,2,0,-1,9,1
146018,200943N007089,1,3,2,1,4,3,0,0,2,0,-1,9,1
146025,200943N009049,1,1,1,1,6,3,0,0,0,0,-1,21,1
146026,200943N009049,2,2,1,1,7,1,0,0,0,0,-1,19,2
146030,200943N010029,1,1,1,1,9,3,0,0,0,0,-1,9,1
146034,200943N011059,1,1,2,1,11,2,0,0,1,0,-1,9,1
146067,200943N017119,1,1,1,2,7,3,0,0,0,0,-1,9,1
146083,200943N022019,1,1,1,1,6,3,0,0,0,0,-1,9,1
146084,200943N022019,1,2,2,2,6,3,0,0,1,0,-1,9,1
146085,200943N022019,1,3,2,1,1,3,0,0,2,0,-1,9,1
146096,200943N023079,1,1,1,1,8,3,0,0,0,0,-1,19,1
146104,200943N024079,1,1,1,1,6,2,0,0,0,0,-1,9,1
146105,200943N024079,1,2,2,1,1,2,0,0,2,0,-1,9,1
146106,200943N024079,1,3,2,2,1,3,0,0,2,0,-1,9,1
146107,200943N024079,1,4,2,2,6,3,0,0,2,0,-1,9,1
146130,200943N027049,1,1,1,1,4,3,0,0,0,0,-1,9,3
146133,200943N028019,2,1,1,1,7,3,0,0,0,0,-1,9,1
146134,200943N028019,5,2,1,1,7,3,0,0,0,0,-1,9,1
146141,200943N029039,1,1,1,2,5,3,0,0,0,0,-1,9,3
146142,200943N029039,2,2,1,1,6,3,0,0,0,0,-1,9,2
146154,200943N031089,1,1,1,1,7,3,0,0,0,0,-1,9,3
146160,200943N032089,1,1,1,1,5,3,0,0,0,0,-1,10,-1
146161,200943N032089,1,2,2,2,4,3,0,0,0,0,-1,10,-1
146162,200943N032089,1,3,2,2,6,3,0,0,0,0,-1,10,-1
146165,200943N033069,1,1,1,2,7,3,0,0,0,0,-1,9,1
146166,200943N033069,2,2,1,2,8,3,0,0,0,0,-1,9,1
146169,200943N034019,2,1,1,1,7,3,0,0,0,0,-1,19,1
146170,200943N034019,2,2,2,2,7,3,0,0,0,0,-1,19,1
146206,200943N040049,1,1,3,1,5,1,5,1,0,0,-1,0,3
146255,200943N048129,2,1,1,1,4,3,0,0,0,0,-1,19,3
146267,200943N050119,1,1,1,1,9,3,0,0,0,0,-1,9,1
146268,200943N050119,2,2,1,1,6,3,0,0,0,0,-1,9,1
146269,200943N050119,3,3,1,1,7,3,0,0,0,0,-1,9,-1
146271,200943N051059,3,1,1,1,7,3,0,0,0,0,-1,9,2
146272,200943N051129,1,1,2,2,10,3,0,0,1,0,-1,9,3
146281,200943N053019,1,1,1,1,5,3,0,0,0,0,-1,9,1
146284,200943N053069,1,3,1,2,10,3,0,0,0,0,-1,9,1
146285,200943N053069,2,1,1,1,7,3,0,0,0,0,-1,9,1
146286,200943N053069,2,2,2,2,3,3,0,0,2,0,-1,9,1
146293,200943N054079,1,1,1,2,4,3,0,0,0,0,-1,9,1
146294,200943N054079,1,2,2,2,4,2,0,0,2,0,-1,9,1
146295,200943N054079,1,3,2,1,5,2,0,0,2,0,-1,9,1
146304,200943N055129,1,1,1,2,5,3,0,0,0,0,-1,9,1
146306,200943N056049,1,1,1,2,9,3,0,0,0,0,-1,9,1
146307,200943N056079,1,1,1,1,8,3,0,0,0,0,-1,21,1
146324,200943N058079,2,1,1,2,10,3,0,0,0,0,-1,9,2
146325,200943N058079,2,2,2,2,11,3,0,0,1,0,-1,9,2
146342,200943N060049,1,1,1,2,7,1,0,0,0,0,-1,9,1
146343,200943N060049,1,2,2,2,2,2,0,0,1,0,-1,9,1
146346,200943N060099,2,1,2,2,7,3,0,0,1,0,-1,9,3
146369,200943N065099,1,1,2,2,8,2,0,0,2,0,-1,9,1
146370,200943N065099,1,2,2,2,6,3,0,0,1,0,-1,9,1
146389,200943N068019,1,1,1,2,4,3,0,0,0,0,-1,9,1
146390,200943N068019,1,2,2,2,4,3,0,0,1,0,-1,9,1
146392,200943N068059,1,1,1,1,6,2,0,0,0,0,-1,9,1
146393,200943N068079,2,1,1,1,8,3,0,0,0,0,-1,9,1
146397,200943N068119,2,2,1,1,8,3,0,0,0,0,-1,9,1
146398,200943N068119,3,1,1,1,9,3,0,0,0,0,-1,9,1
146402,200943N069059,1,1,1,1,6,3,0,0,0,0,-1,9,-1
146403,200943N069059,2,2,1,1,7,3,0,0,0,0,-1,9,1
146404,200943N069059,2,3,2,1,7,3,0,0,1,0,-1,9,1
146409,200943N070089,2,1,1,2,5,3,0,0,0,0,-1,9,1
146420,200943N071089,1,1,1,1,7,3,0,0,0,0,-1,5,3
146436,200943N074069,1,2,1,1,6,3,0,0,0,0,-1,9,1
146437,200943N074069,2,1,1,2,9,3,0,0,0,0,-1,9,2
146438,200943N074069,4,3,1,1,4,3,0,0,0,0,-1,9,2
146446,200943N075059,2,1,1,1,6,3,0,0,0,0,-1,9,1
146448,200943N076049,1,1,2,1,11,3,0,0,1,0,-1,9,3
146449,200943N076049,1,2,2,2,10,3,0,0,2,0,-1,9,3
146456,200943N077019,1,1,1,1,6,2,0,0,0,0,-1,9,3
146457,200943N077019,2,2,2,2,6,3,0,0,1,0,-1,9,1
146463,200943N078019,1,1,1,2,7,3,0,0,0,0,-1,9,-1
146474,200943N081079,1,1,1,1,6,3,0,0,0,0,-1,9,1
146477,200943N082019,1,1,1,1,6,2,0,0,0,0,-1,5,1
146512,200943N086049,2,1,1,1,9,3,0,0,0,0,-1,9,1
146513,200943N086049,2,2,2,2,8,3,0,0,1,0,-1,9,1
146539,200943N093059,2,1,2,2,7,3,0,0,1,0,-1,9,1
146550,200943N096099,2,1,1,1,6,3,0,0,0,0,-1,9,2
146551,200943N096099,2,2,2,2,10,3,0,0,1,0,-1,9,2
146577,200943N100039,1,1,2,2,9,3,0,0,1,0,-1,9,3
146587,200943N101029,1,1,1,2,6,3,0,0,0,0,-1,9,1
146588,200943N101029,1,2,2,2,6,3,0,0,1,0,-1,9,1
146589,200943N101029,1,3,2,2,5,3,0,0,2,0,-1,9,1
146635,200943N108079,1,1,2,2,1,3,0,0,2,0,-1,9,1
146636,200943N108079,1,2,2,2,1,3,0,0,2,0,-1,9,1
146637,200943N108079,1,3,1,1,8,3,0,0,0,0,-1,9,1
146638,200943N108079,1,4,2,2,8,3,0,0,1,0,-1,9,1
146665,200943N113059,1,1,1,2,6,3,0,0,0,0,-1,9,1
146695,200943N116109,1,1,1,2,5,3,0,0,0,0,-1,9,1
146696,200943N116129,1,1,1,2,5,3,0,0,0,0,-1,9,1
146719,200943N120069,1,1,1,2,5,3,0,0,0,0,-1,9,1
146726,200943N122089,3,1,1,2,6,3,0,0,0,0,-1,9,1
146731,200943N123059,1,1,1,2,5,2,0,0,0,0,-1,9,1
146732,200943N123059,2,2,1,1,7,2,0,0,0,0,-1,9,1
146735,200943N123099,2,1,1,1,6,3,0,0,0,0,-1,9,1
146750,200943N125039,2,1,2,2,8,3,0,0,1,0,-1,9,3
146751,200943N125039,2,2,2,2,4,2,0,0,2,0,-1,9,3
146763,200943N127089,1,1,1,2,6,3,0,0,0,0,-1,9,1
146764,200943N127089,2,2,2,2,5,3,0,0,1,0,-1,9,-1
146765,200943N127089,2,3,1,1,5,2,0,0,0,0,-1,9,1
146772,200943N128089,2,1,1,1,7,3,0,0,0,0,-1,5,1
146777,200943N129039,3,1,1,2,8,3,0,0,0,0,-1,9,1
146784,200943N129079,2,1,1,2,8,3,0,0,0,0,-1,9,1
146789,200943N130069,2,1,1,1,8,3,0,0,0,0,-1,9,1
146795,200943N131039,1,1,1,1,6,3,0,0,0,0,-1,19,1
146801,200943N132079,1,1,1,1,6,3,0,0,0,0,-1,9,1
146804,200943N133039,2,1,1,1,4,3,0,0,0,0,-1,9,1
146832,200943N138039,1,1,1,1,5,3,0,0,0,0,-1,5,1
146833,200943N138039,2,2,1,1,4,3,0,0,0,0,-1,5,1
146834,200943N138089,1,1,1,1,8,3,0,0,0,0,-1,9,2
146835,200943N138089,2,2,1,1,7,3,0,0,0,0,-1,9,1
146836,200943N138089,3,3,1,2,5,3,0,0,0,0,-1,9,1
146837,200943N138089,3,4,2,2,1,3,0,0,2,0,-1,9,1
146845,200943N140099,1,1,1,1,6,3,0,0,0,0,-1,9,1
146846,200943N140099,2,2,1,1,8,3,0,0,0,0,-1,9,1
146872,200943N144099,2,1,1,1,8,3,0,0,0,0,-1,5,1
146902,200943N150099,1,1,1,1,4,1,0,0,0,0,-1,9,1
146903,200943N150099,1,2,2,1,4,2,0,0,1,0,-1,9,1
146905,200943N151019,1,1,1,2,8,3,0,0,0,0,-1,9,2
146906,200943N151019,1,2,2,1,9,3,0,0,1,0,-1,9,2
146907,200943N151019,2,3,2,2,6,3,0,0,1,0,-1,9,3
146913,200943N151129,2,1,1,2,7,3,0,0,0,0,-1,9,1
146919,200943N152119,1,1,2,1,4,3,0,0,1,0,-1,9,1
146944,200943N155099,2,1,1,2,4,3,0,0,0,0,-1,9,-1
146945,200943N155099,3,2,1,2,5,3,0,0,0,0,-1,9,1
146946,200943N155099,4,3,1,2,6,3,0,0,0,0,-1,9,1
146967,200943N158079,1,1,1,1,4,3,0,0,0,0,-1,9,3
146973,200943N159029,1,1,1,1,6,3,0,0,0,0,-1,9,3
146974,200943N159029,1,3,2,2,5,3,0,0,1,0,-1,9,3
146975,200943N159029,2,2,1,1,9,3,0,0,0,0,-1,9,1
146976,200943N159039,2,1,1,1,8,3,0,0,0,0,-1,9,1
146981,200943N160089,2,1,1,1,7,3,0,0,0,0,-1,9,3
147026,200943N166029,2,1,2,1,6,3,0,0,1,0,-1,9,1
147053,200943N170099,2,1,1,2,7,3,0,0,0,0,-1,9,-1
147054,200943N170099,2,2,2,1,7,3,0,0,1,0,-1,9,-1
147062,200943N171079,1,1,1,1,5,2,0,0,0,0,-1,5,1
147068,200943N172019,1,1,1,1,6,3,0,0,0,0,-1,9,1
147069,200943N172019,1,2,2,2,-1,3,0,0,1,0,-1,9,1
147078,200943N173069,1,1,1,2,7,3,0,0,0,0,-1,9,1
147079,200943N173079,1,1,1,1,5,3,0,0,0,0,-1,9,1
147080,200943N173089,1,1,1,1,8,3,0,0,0,0,-1,5,1
147081,200943N173089,1,2,2,2,8,3,0,0,0,0,-1,5,1
147090,200943N175039,1,1,1,1,7,3,0,0,0,0,-1,19,1
147109,200943N179119,2,1,1,2,5,3,0,0,0,0,-1,9,1
147112,200943N180039,3,1,1,1,7,3,0,0,0,0,-1,9,2
147114,200943N180119,1,1,1,1,6,3,0,0,0,0,-1,5,2
147115,200943N180119,2,2,1,1,6,3,0,0,0,0,-1,9,1
147121,200943N182039,1,1,1,1,5,3,0,0,0,0,-1,9,1
147132,200943N183019,1,1,1,1,5,3,0,0,0,0,-1,19,1
147133,200943N183019,2,2,1,1,9,3,0,0,0,0,-1,19,2
147134,200943N183019,2,3,2,1,7,3,0,0,0,0,-1,19,3
147145,200943N184039,2,1,1,2,5,3,0,0,0,0,-1,9,1
147148,200943N184119,2,1,1,2,8,3,0,0,0,0,-1,9,3
147156,200943N185089,1,1,1,2,5,3,0,0,0,0,-1,9,1
147164,200943N186089,1,1,1,1,9,3,0,0,0,0,-1,9,1
147165,200943N186089,1,2,2,2,8,3,0,0,1,0,-1,9,1
147181,200943N189069,2,1,1,2,6,3,0,0,0,0,-1,9,1
147182,200943N189069,3,2,1,2,6,3,0,0,0,0,-1,9,1
147189,200943N190119,2,1,1,1,7,3,0,0,0,0,-1,9,2
147246,200943N199109,2,1,2,2,8,3,0,0,1,0,-1,9,1
147247,200943N199109,2,2,2,2,10,3,0,0,2,0,-1,9,1
147262,200943N202039,1,1,1,1,6,3,0,0,0,0,-1,19,1
147293,200943N205099,1,1,1,2,6,3,0,0,0,0,-1,9,1
147294,200943N205099,2,2,1,1,9,3,0,0,0,0,-1,19,1
147297,200943N205119,2,1,1,2,6,3,0,0,0,0,-1,9,1
147298,200943N205119,3,2,1,2,5,3,0,0,0,0,-1,9,1
147299,200943N205119,4,3,1,2,9,3,0,0,0,0,-1,10,1
147300,200943N205119,5,4,2,1,6,3,0,0,1,0,-1,9,1
147305,200943N206079,1,1,1,1,6,3,0,0,0,0,-1,19,1
147316,200943N207089,1,1,1,1,5,2,0,0,0,0,-1,9,2
147320,200943N207119,2,1,2,1,10,3,0,0,2,0,-1,9,1
147321,200943N207119,2,2,1,1,10,3,0,0,0,0,-1,9,1
147322,200943N207119,2,3,2,2,9,3,0,0,2,0,-1,9,1
147329,200943N208119,1,1,1,1,6,3,0,0,0,0,-1,9,1
147336,200943N210029,1,1,1,1,4,3,0,0,0,0,-1,9,1
147337,200943N210029,2,2,1,2,11,3,0,0,0,0,-1,9,1
147367,200943N214019,2,1,2,2,9,3,0,0,1,0,-1,9,1
147368,200943N214029,1,1,1,2,6,3,0,0,0,0,-1,9,1
147392,200943N216029,1,1,1,1,7,3,0,0,0,0,-1,5,1
147400,200943N217019,1,1,1,1,6,3,0,0,0,0,-1,9,1
147401,200943N217019,1,3,2,2,6,3,0,0,1,0,-1,9,1
147402,200943N217019,2,2,1,2,6,3,0,0,0,0,-1,9,1
147418,200943N218119,1,1,1,2,6,3,0,0,0,0,-1,9,1
147420,200943N219049,2,1,1,2,4,3,0,0,0,0,-1,5,1
147422,200943N219079,1,1,1,2,7,3,0,0,0,0,-1,9,3
147424,200943N219119,2,1,1,2,9,3,0,0,0,0,-1,9,1
147427,200943N220079,1,1,1,2,4,3,0,0,0,0,-1,9,1
147430,200943N220119,2,1,1,1,6,2,0,0,0,0,-1,5,3
147438,200943N221119,2,1,1,2,8,3,0,0,0,0,-1,9,1
147452,200943N223079,2,1,1,2,7,3,0,0,0,0,-1,9,1
147453,200943N223079,2,2,2,2,1,3,0,0,2,0,-1,9,1
147454,200943N223079,2,3,2,2,2,3,0,0,2,0,-1,9,1
147455,200943N223079,2,4,2,1,2,3,0,0,2,0,-1,9,1
147456,200943N223079,2,5,2,2,-1,3,0,0,2,0,-1,9,1
147464,200943N225049,2,1,1,2,6,3,0,0,0,0,-1,9,2
147467,200943N225089,2,1,1,1,6,2,0,0,0,0,-1,19,1
147483,200943N229079,1,1,1,1,8,3,0,0,0,0,-1,9,1
147484,200943N229079,2,4,1,2,5,3,0,0,0,0,-1,9,1
147485,200943N229079,3,2,1,1,6,3,0,0,0,0,-1,9,1
147486,200943N229079,3,3,2,2,6,3,0,0,1,0,-1,9,1
147496,200943N230089,2,1,1,1,7,3,0,0,0,0,-1,19,1
147524,200943N235049,2,1,1,1,11,3,0,0,0,0,-1,9,1
147525,200943N235049,2,2,2,2,10,2,0,0,1,0,-1,9,1
147551,200943N239019,2,1,1,1,6,3,0,0,0,0,-1,9,1
147569,200943N241049,1,1,1,1,5,3,0,0,0,0,-1,9,1
147570,200943N241049,1,2,2,1,5,3,0,0,1,0,-1,9,1
147591,200943N244089,1,1,2,1,5,3,0,0,2,0,-1,9,1
147595,200943N245039,1,2,2,1,9,3,0,0,1,0,-1,9,1
147596,200943N245039,2,1,1,2,9,3,0,0,0,0,-1,9,1
147612,200943N248059,1,1,1,1,5,2,0,0,0,0,-1,9,1
147619,200943N250019,1,1,1,1,6,3,0,0,0,0,-1,9,1
147632,200943N251079,1,1,1,1,-1,3,0,0,0,0,-1,9,1
147635,200943N252039,1,1,2,2,6,3,0,0,1,0,-1,9,1
147666,200943N256099,2,1,1,1,6,3,0,0,0,0,-1,5,1
147672,200943N258079,1,2,1,1,8,3,0,0,0,0,-1,9,1
147673,200943N258079,2,1,1,1,9,3,0,0,0,0,-1,9,1
147674,200943N258109,2,1,1,1,10,3,0,0,0,0,-1,9,1
147675,200943N258109,2,2,2,2,9,3,0,0,1,0,-1,9,1
147716,200943N266089,2,1,2,2,5,3,0,0,1,0,-1,9,2
147723,200943N267089,1,1,1,1,8,2,0,0,0,0,-1,5,1
147731,200943N269029,1,1,1,2,7,3,0,0,0,0,-1,9,1
147743,200943N270039,1,1,1,1,7,3,0,0,0,0,-1,21,3
147778,200943N277039,1,1,1,2,5,3,0,0,0,0,-1,9,1
147816,200943N285109,2,1,1,1,7,2,0,0,0,0,-1,5,1
147839,200943N298019,1,1,1,1,6,3,0,0,0,0,-1,9,1
147858,200943N303109,1,1,1,1,9,3,0,0,0,0,-1,9,1
147870,200943N308109,1,1,1,1,8,3,0,0,0,0,-1,9,1
147871,200943N308109,1,2,2,2,1,3,0,0,2,0,-1,9,3
147872,200943N308119,1,1,1,1,9,3,0,0,0,0,-1,19,1
147873,200943N308119,2,2,1,1,5,3,0,0,0,0,-1,9,1
147874,200943N308119,3,3,1,1,6,3,0,0,0,0,-1,19,3
147879,200943N310129,2,1,1,2,8,3,0,0,0,0,-1,9,2
147880,200943N310129,3,2,2,2,7,3,0,0,1,0,-1,9,1
147899,200943N321119,1,1,2,1,8,3,0,0,1,0,-1,9,1
147900,200943N321119,2,2,2,2,3,3,0,0,2,0,-1,9,1
147901,200943N321119,2,3,2,2,3,3,0,0,2,0,-1,9,1
147902,200943N321119,3,4,2,2,-1,3,0,0,0,4,-1,11,-1
147905,200943N327119,1,1,2,2,5,3,0,0,2,0,-1,9,1
147919,200943N338119,1,1,1,2,9,3,0,0,0,0,-1,9,1
147920,200943N338119,1,2,2,2,6,3,0,0,1,0,-1,9,1
147947,200943P001029,1,1,1,1,6,3,0,0,0,0,-1,9,1
147960,200943P004129,2,1,1,1,8,3,0,0,0,0,-1,19,-1
147961,200943P004129,2,2,2,1,4,3,0,0,0,0,-1,19,-1
147968,200943P006059,1,1,1,1,6,3,0,0,0,0,-1,9,1
147969,200943P006059,1,2,2,1,5,3,0,0,1,0,-1,9,1
147984,200943P010069,1,1,1,1,8,1,0,0,0,0,-1,21,1
147985,200943P010069,2,2,1,1,8,3,0,0,0,0,-1,21,3
147986,200943P010069,3,3,1,1,9,3,0,0,0,0,-1,19,-1
148022,200943P017099,1,1,1,2,7,3,0,0,0,0,-1,9,1
148068,200943P025089,1,1,1,1,6,3,0,0,0,0,-1,9,2
148069,200943P025089,1,2,2,1,7,3,0,0,1,0,-1,9,1
148072,200943P026039,2,1,1,2,9,3,0,0,0,0,-1,9,1
148079,200943P027099,1,1,1,1,6,3,0,0,0,0,-1,9,1
148080,200943P027099,1,2,2,1,5,3,0,0,1,0,-1,9,1
148111,200943P032069,1,1,1,1,6,3,0,0,0,0,-1,9,2
148122,200943P033079,2,1,2,2,6,3,0,0,1,0,-1,9,1
148123,200943P033079,3,2,2,2,11,3,0,0,1,0,-1,9,1
148134,200943P034109,1,1,1,1,5,3,0,0,0,0,-1,9,1
148135,200943P034109,1,2,2,1,5,3,0,0,1,0,-1,9,-1
148136,200943P034109,1,3,2,1,4,3,0,0,2,0,-1,9,1
148137,200943P034109,1,4,2,1,5,3,0,0,2,0,-1,9,1
148138,200943P034109,1,5,2,1,5,3,0,0,2,0,-1,9,1
148142,200943P035049,1,1,1,1,4,3,0,0,0,0,-1,9,1
148143,200943P035049,2,2,1,2,7,3,0,0,0,0,-1,19,1
148194,200943P042109,1,1,1,1,5,2,0,0,0,0,-1,19,1
148206,200943P043119,3,1,2,1,-1,3,0,0,0,0,-1,19,1
148209,200943P044059,1,1,1,1,6,3,0,0,0,0,-1,9,1
148210,200943P044059,1,2,2,2,1,2,0,0,2,0,-1,9,1
148215,200943P044109,2,1,1,1,5,3,0,0,0,0,-1,5,1
148220,200943P045109,1,1,1,1,7,3,0,0,0,0,-1,9,1
148226,200943P046109,2,1,2,2,-1,3,0,0,1,0,-1,9,3
148244,200943P049069,1,1,1,2,9,3,0,0,0,0,-1,9,1
148245,200943P049069,1,2,2,2,11,3,0,0,1,0,-1,9,1
148256,200943P051129,1,1,1,1,6,3,0,0,0,0,-1,21,1
148257,200943P051129,1,2,2,1,8,3,0,0,0,0,-1,21,1
148268,200943P055029,1,1,1,1,5,3,0,0,0,0,-1,19,1
148270,200943P055089,1,1,1,2,6,3,0,0,0,0,-1,9,1
148278,200943P057029,2,1,1,2,5,3,0,0,0,0,-1,9,1
148279,200943P057029,2,2,2,2,6,3,0,0,1,0,-1,9,1
148341,200943P064079,1,1,1,2,10,3,0,0,0,0,-1,9,1
148348,200943P065039,2,1,1,1,6,3,0,0,0,0,-1,9,2
148351,200943P065089,1,1,1,2,7,3,0,0,0,0,-1,9,-1
148355,200943P065129,1,1,1,1,7,3,0,0,0,0,-1,9,1
148394,200943P074099,1,1,1,1,6,2,0,0,0,0,-1,5,1
148432,200943P080089,2,1,1,2,10,3,0,0,0,0,-1,9,1
148441,200943P081079,1,1,2,1,4,3,0,0,1,0,-1,9,1
148486,200943P087059,1,1,1,1,6,2,0,0,0,0,-1,9,1
148538,200943P097019,2,1,1,2,8,3,0,0,0,0,-1,9,2
148579,200943P102119,2,1,1,1,8,3,0,0,0,0,-1,9,1
148620,200943P108109,1,1,1,2,9,3,0,0,0,0,-1,9,1
148621,200943P108109,2,2,2,2,9,3,0,0,1,0,-1,9,1
148645,200943P113039,1,1,1,2,5,3,0,0,0,0,-1,9,1
148679,200943P118019,2,1,1,1,8,3,0,0,0,0,-1,9,1
148680,200943P118019,2,2,2,2,8,3,0,0,1,0,-1,9,1
148689,200943P119119,1,1,1,1,7,3,0,0,0,0,-1,9,-1
148700,200943P122029,2,1,1,2,6,2,0,0,0,0,-1,9,1
148719,200943P126059,2,1,1,1,7,3,0,0,0,0,-1,9,1
148745,200943P130119,1,1,1,1,5,3,0,0,0,0,-1,9,2
148753,200943P131119,1,1,3,1,8,3,5,9,0,0,-1,0,1
148761,200943P133089,1,1,2,1,8,1,0,0,1,0,-1,9,1
148763,200943P133129,1,1,1,1,7,1,0,0,0,0,-1,19,-1
148807,200943P141099,1,1,1,1,4,3,0,0,0,0,-1,9,3
148808,200943P141099,2,2,2,1,8,3,0,0,0,0,-1,19,1
148849,200943P147129,1,5,2,2,3,3,0,0,1,0,-1,9,1
148850,200943P147129,2,1,1,1,5,3,0,0,0,0,-1,9,1
148851,200943P147129,2,2,2,1,4,2,0,0,2,0,-1,9,1
148852,200943P147129,2,3,2,1,5,3,0,0,2,0,-1,9,1
148853,200943P147129,2,4,2,1,6,3,0,0,1,0,-1,9,3
148855,200943P148069,1,1,1,1,6,3,0,0,0,0,-1,9,2
148856,200943P148089,2,1,1,2,8,3,0,0,0,0,-1,9,3
148857,200943P149049,1,1,1,2,5,3,0,0,0,0,-1,9,1
148908,200943P159109,2,1,1,2,4,3,0,0,0,0,-1,9,1
148909,200943P159109,2,2,2,2,8,3,0,0,1,0,-1,9,1
148910,200943P159109,2,3,2,2,8,3,0,0,2,0,-1,9,1
148919,200943P160119,1,1,1,1,7,3,0,0,0,0,-1,9,1
148920,200943P160119,1,2,2,2,6,3,0,0,1,0,-1,9,1
148921,200943P160119,1,3,2,2,4,3,0,0,2,0,-1,9,1
148938,200943P163079,1,1,1,1,6,3,0,0,0,0,-1,21,2
148984,200943P171119,1,1,1,2,9,3,0,0,0,0,-1,9,1
148995,200943P175049,1,1,2,2,9,3,0,0,2,0,-1,9,1
149009,200943P177109,2,1,1,1,9,3,0,0,0,0,-1,9,1
149016,200943P178109,1,1,2,2,9,3,0,0,2,0,-1,8,3
149017,200943P178109,1,2,2,2,11,3,0,0,2,0,-1,8,1
149023,200943P179079,1,1,1,2,7,3,0,0,0,0,-1,9,1
149034,200943P180109,1,1,1,2,7,3,0,0,0,0,-1,9,1
149035,200943P180109,2,2,1,1,8,3,0,0,0,0,-1,21,1
149114,200943P192099,2,1,1,1,6,3,0,0,0,0,-1,9,1
149193,200943P204019,1,1,1,2,5,3,0,0,0,0,-1,9,1
149200,200943P205129,2,1,1,2,7,3,0,0,0,0,-1,9,1
149204,200943P206079,1,1,1,1,9,3,0,0,0,0,-1,9,1
149205,200943P206079,1,2,2,2,10,3,0,0,1,0,-1,9,1
149210,200943P206129,1,1,1,2,7,3,0,0,0,0,-1,9,3
149211,200943P206129,1,2,2,1,4,3,0,0,2,0,-1,9,3
149212,200943P206129,1,3,2,1,3,3,0,0,1,0,-1,9,3
149215,200943P207079,1,1,1,1,11,3,0,0,0,0,-1,9,3
149245,200943P210089,1,1,1,2,8,3,0,0,0,0,-1,9,1
149246,200943P210129,1,1,1,1,5,3,0,0,0,0,-1,19,1
149247,200943P210129,2,2,1,1,7,3,0,0,0,0,-1,9,3
149248,200943P210129,3,3,1,1,6,3,0,0,0,0,-1,9,3
149249,200943P210129,4,4,1,2,5,3,0,0,0,0,-1,9,1
149310,200943P220049,1,1,1,1,9,3,0,0,0,0,-1,9,-1
149311,200943P220069,2,1,1,1,7,3,0,0,0,0,-1,9,1
149312,200943P220069,3,2,1,1,9,3,0,0,0,0,-1,19,1
149367,200943P229059,1,1,1,2,8,3,0,0,0,0,-1,9,1
149368,200943P229059,1,2,2,2,4,3,0,0,1,0,-1,9,1
149376,200943P230059,1,1,1,1,6,3,0,0,0,0,-1,9,1
149407,200943P236039,1,1,1,1,5,3,0,0,0,0,-1,9,1
149408,200943P236039,2,2,1,1,9,2,0,0,0,0,-1,9,3
149409,200943P236039,2,3,2,2,9,2,0,0,1,0,-1,9,3
149423,200943P238039,1,1,1,1,7,3,0,0,0,0,-1,19,1
149424,200943P238079,1,1,1,1,7,3,0,0,0,0,-1,9,1
149464,200943P244039,1,1,1,2,7,3,0,0,0,0,-1,9,-1
149522,200943P252099,1,1,1,1,11,3,0,0,0,0,-1,9,1
149618,200943P268129,2,1,1,1,7,3,0,0,0,0,-1,9,1
149619,200943P268129,2,2,2,1,4,3,0,0,1,0,-1,9,1
149621,200943P269069,1,1,1,1,6,3,0,0,0,0,-1,9,1
149628,200943P270019,2,1,1,2,6,3,0,0,0,0,-1,9,1
149629,200943P270019,3,2,1,1,8,3,0,0,0,0,-1,9,1
149630,200943P270019,3,3,2,2,6,3,0,0,1,0,-1,9,1
149631,200943P270019,3,4,2,2,3,3,0,0,2,0,-1,9,1
149642,200943P271089,1,1,1,1,6,3,0,0,0,0,-1,9,1
149653,200943P273079,1,1,1,1,6,3,0,0,0,0,-1,9,1
149662,200943P275079,2,1,1,1,7,3,0,0,0,0,-1,9,1
149663,200943P275079,2,2,2,2,7,3,0,0,1,0,-1,9,1
149664,200943P275079,2,3,2,2,3,3,0,0,2,0,-1,9,1
149665,200943P275079,2,4,2,1,3,3,0,0,2,0,-1,9,1
149666,200943P275079,2,5,2,1,3,3,0,0,2,0,-1,9,1
149680,200943P278039,1,1,1,2,6,3,0,0,0,0,-1,9,1
149692,200943P279099,1,2,2,1,9,3,0,0,1,0,-1,9,-1
149693,200943P279099,2,1,1,1,5,3,0,0,0,0,-1,9,1
149803,200943P295099,1,1,1,1,6,2,0,0,0,0,-1,9,1
149826,200943P299039,1,1,1,1,7,2,0,0,0,0,-1,5,-1
