,Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
47352,2012070065188,2,1,1,1,10,3,0,0,0,0,0,9,1
47388,2012070071187,2,1,1,1,7,3,0,0,0,0,0,9,1
47401,2012070072112,1,1,1,2,8,3,0,0,0,0,0,9,1
47402,2012070072249,1,2,2,2,6,3,0,0,1,0,0,9,1
47403,2012070072249,2,1,1,1,8,3,0,0,0,0,0,10,1
47415,2012070073245,1,1,1,2,7,3,0,0,0,0,0,9,1
47416,2012070073245,1,2,2,2,7,3,0,0,1,0,0,9,1
47417,2012070073245,1,3,2,2,7,3,0,0,2,0,0,9,1
47436,2012070074550,1,1,1,1,5,3,0,0,0,0,0,9,2
47437,2012070074550,1,2,2,1,5,2,0,0,1,0,0,9,1
47438,2012070074550,1,3,2,1,4,3,0,0,2,0,0,9,1
47449,2012070075166,1,3,2,2,8,3,0,0,1,0,0,9,-1
47450,2012070075166,1,4,2,2,5,3,0,0,2,0,0,9,-1
47451,2012070075166,2,1,1,1,6,3,0,0,0,0,0,9,1
47452,2012070075166,2,5,2,1,8,3,0,0,1,0,0,9,1
47453,2012070075166,4,2,1,2,7,3,0,0,0,0,0,9,1
47454,2012070075166,4,6,2,2,6,3,0,0,1,0,0,9,1
47455,2012070075166,4,7,2,2,6,3,0,0,2,0,0,9,1
47456,2012070075166,4,8,2,2,6,3,0,0,2,0,0,9,1
47464,2012070075874,1,1,1,1,5,3,0,0,0,0,0,21,1
47465,2012070075874,4,2,1,1,6,3,0,0,0,0,0,9,1
47483,2012070077588,1,1,1,1,5,3,0,0,0,0,0,9,1
47484,2012070077588,2,2,1,2,8,3,0,0,0,0,0,9,1
47485,2012070077588,2,3,2,2,6,3,0,0,1,0,0,9,1
47488,2012070077954,1,1,1,2,6,3,0,0,0,0,0,9,1
47489,2012070077992,1,1,1,1,9,3,0,0,0,0,0,19,1
47492,2012070078330,1,1,1,1,8,2,0,0,0,0,0,5,1
47495,2012070078806,4,1,1,2,7,3,0,0,0,0,0,9,1
47496,2012070078806,5,2,1,1,8,2,0,0,0,0,0,19,1
47497,2012070078806,6,3,1,1,7,2,0,0,0,0,0,21,3
47514,2012070080278,1,1,1,1,6,3,0,0,0,0,0,20,1
47515,2012070080278,2,2,1,2,6,3,0,0,0,0,0,9,1
47516,2012070080306,1,1,1,1,8,2,0,0,0,0,0,21,1
47517,2012070080306,2,2,1,1,8,3,0,0,0,0,0,21,1
47536,2012070082431,4,1,2,1,1,3,0,0,2,0,0,9,1
47537,2012070082431,4,2,2,2,1,3,0,0,2,0,0,9,1
47544,2012070083376,2,1,1,1,7,3,0,0,0,0,0,9,1
47545,2012070083376,3,2,1,1,7,2,0,0,0,0,0,19,1
47548,2012070083637,2,1,1,1,9,3,0,0,0,0,0,9,1
47561,2012070084861,2,1,1,2,8,3,0,0,0,0,0,9,1
47562,2012070084861,2,2,2,2,8,3,0,0,1,0,0,9,1
47581,2012070087061,2,1,1,1,5,3,0,0,0,0,0,9,3
47651,2012070093530,4,1,1,2,8,3,0,0,0,0,0,9,1
47659,2012070094247,2,1,2,1,4,3,0,0,1,0,0,19,3
47660,2012070094475,1,1,1,2,5,2,0,0,0,0,0,9,1
47690,2012070097633,2,1,2,2,6,3,0,0,1,0,0,9,1
47691,2012070097633,2,2,2,1,6,3,0,0,2,0,0,9,1
47692,2012070097633,2,3,2,1,5,3,0,0,2,0,0,9,1
47695,2012070098088,1,1,3,1,6,3,9,9,0,0,-1,0,1
47723,2012070099489,1,1,1,2,8,3,0,0,0,0,0,9,1
47744,2012070101599,2,1,1,1,7,3,0,0,0,0,0,19,1
47753,2012070103487,2,1,1,2,4,3,0,0,0,0,0,9,1
47754,2012070103487,2,2,2,2,1,3,0,0,2,0,0,9,1
47765,2012070105097,2,1,1,1,5,3,0,0,0,0,0,9,1
47794,2012070106877,2,1,1,2,5,3,0,0,0,0,0,9,1
47795,2012070106877,3,2,1,2,6,3,0,0,0,0,0,9,1
47796,2012070106877,5,3,1,2,6,3,0,0,0,0,0,9,1
47814,2012070108341,1,1,1,1,4,2,0,0,0,0,0,9,2
47815,2012070108341,1,3,2,1,5,3,0,0,1,0,0,9,1
47816,2012070108341,2,2,1,1,5,3,0,0,0,0,0,9,2
47817,2012070108341,2,4,2,2,5,3,0,0,1,0,0,9,1
47818,2012070108425,2,1,2,2,9,3,0,0,1,0,0,9,1
47833,2012070110344,2,1,1,2,6,3,0,0,0,0,0,9,-1
47834,2012070110344,2,2,2,2,6,3,0,0,1,0,0,9,1
47849,2012070110959,1,2,2,2,11,2,0,0,1,0,0,9,1
47850,2012070110959,2,1,1,1,11,3,0,0,0,0,0,9,1
47851,2012070110959,2,3,2,2,9,3,0,0,1,0,0,9,1
47861,2012070111664,1,1,1,2,8,3,0,0,0,0,0,9,1
47862,2012070111685,1,2,1,1,7,3,0,0,0,0,0,9,1
47863,2012070111685,2,1,1,1,8,3,0,0,0,0,0,9,1
47867,2012070112142,2,1,1,1,6,2,0,0,0,0,0,9,1
47877,2012070113030,1,1,1,2,7,3,0,0,0,0,0,9,1
47878,2012070113030,2,2,2,1,8,3,0,0,1,0,0,9,3
47898,2012070113909,1,1,1,2,4,3,0,0,0,0,0,9,-1
47899,2012070113909,1,2,2,2,6,3,0,0,1,0,0,9,1
47900,2012070113909,1,3,2,2,6,3,0,0,2,0,0,9,3
47929,2012070116097,1,1,2,1,2,3,0,0,1,0,0,9,1
47930,2012070116097,1,2,2,1,2,3,0,0,2,0,0,9,1
47943,2012070117030,2,1,1,1,8,3,0,0,0,0,0,9,2
47944,2012070117030,2,2,2,2,5,3,0,0,2,0,0,9,2
47945,2012070117030,2,3,2,2,1,3,0,0,2,0,0,9,2
47949,2012070117495,1,1,1,1,7,3,0,0,0,0,0,21,1
48007,2012070122758,1,3,2,2,6,3,0,0,1,0,0,9,3
48008,2012070122758,2,1,1,1,6,3,0,0,0,0,0,9,1
48009,2012070122758,4,2,1,1,9,3,0,0,0,0,0,9,1
48069,2012070128413,1,1,1,2,5,3,0,0,0,0,0,9,1
48076,2012070129145,1,1,2,2,3,3,0,0,1,0,0,9,1
48077,2012070129145,1,2,2,2,2,3,0,0,2,0,0,9,-1
48116,2012070132553,1,1,1,2,6,3,0,0,0,0,0,9,2
48131,2012070134028,1,1,1,1,6,3,0,0,0,0,0,9,1
48145,2012070135513,1,1,3,1,7,2,5,1,0,0,2,0,1
48148,2012070135804,2,1,1,1,5,2,0,0,0,0,0,19,-1
48149,2012070135804,3,2,1,1,10,3,0,0,0,0,0,9,1
48150,2012070135804,4,3,1,1,6,3,0,0,0,0,0,9,1
48174,2012070138717,1,1,1,1,5,3,0,0,0,0,0,9,1
48175,2012070138717,2,2,1,1,7,3,0,0,0,0,0,9,1
48209,2012070141413,2,1,1,1,7,3,0,0,0,0,0,9,1
48220,2012070142174,2,1,1,2,5,3,0,0,0,0,0,9,1
48222,2012070142678,1,1,1,2,7,3,0,0,0,0,0,9,1
48246,2012070144159,2,1,1,1,8,3,0,0,0,0,0,9,1
48259,2012070145712,2,1,1,1,7,3,0,0,0,0,0,9,1
48262,2012070145923,1,1,2,1,6,2,0,0,1,0,0,9,1
48316,2012070152858,1,2,2,1,7,3,0,0,1,0,0,9,1
48317,2012070152858,3,1,2,2,6,3,0,0,1,0,0,9,3
48318,2012070152914,1,1,2,2,10,3,0,0,1,0,0,9,1
48337,2012070154589,1,1,1,1,9,3,0,0,0,0,0,9,-1
48338,2012070154589,2,2,1,1,10,3,0,0,0,0,0,9,3
48363,2012070156605,1,1,1,2,4,3,0,0,0,0,0,9,3
48364,2012070156732,1,1,1,2,7,3,0,0,0,0,0,9,-1
48384,2012070157535,1,1,1,1,10,2,0,0,0,0,0,5,2
48409,2012070159585,2,1,1,1,7,3,0,0,0,0,0,9,1
48420,2012070161239,1,1,1,1,6,3,0,0,0,0,0,9,1
48422,2012070161417,1,1,1,1,10,3,0,0,0,0,0,9,1
48423,2012070161417,1,2,2,1,5,3,0,0,1,0,0,9,1
48442,2012070163829,2,1,1,1,6,3,0,0,0,0,0,9,1
48443,2012070164168,2,1,1,2,8,3,0,0,0,0,0,9,1
48466,2012070165357,2,1,1,2,6,3,0,0,0,0,0,9,3
48483,2012070167120,1,1,1,1,8,3,0,0,0,0,0,9,3
48484,2012070167120,2,2,1,1,6,3,0,0,0,0,0,9,1
48513,2012070169425,2,1,1,2,8,3,0,0,0,0,0,9,3
48515,2012070169694,1,1,1,1,10,3,0,0,0,0,0,9,3
48516,2012070169694,1,2,2,1,10,3,0,0,1,0,0,9,1
48517,2012070169694,1,3,2,1,10,3,0,0,2,0,0,9,1
48544,2012070171734,1,1,1,1,6,3,0,0,0,0,0,9,1
48562,2012070173497,1,1,1,1,7,3,0,0,0,0,0,9,1
48563,2012070173497,1,2,2,1,6,3,0,0,1,0,0,9,1
48566,2012070173824,1,1,2,2,6,3,0,0,2,0,0,9,1
48567,2012070173824,1,2,2,2,3,3,0,0,2,0,0,9,1
48583,2012070175709,2,1,1,1,9,3,0,0,0,0,0,9,3
48587,2012070175954,1,1,1,1,11,3,0,0,0,0,0,9,1
48588,2012070175954,1,3,2,2,10,2,0,0,1,0,0,9,1
48589,2012070175954,2,2,1,1,8,3,0,0,0,0,0,21,1
48601,2012070178552,2,1,1,1,5,3,0,0,0,0,0,9,1
48610,2012070179780,2,1,1,1,9,2,0,0,0,0,0,9,1
48612,2012070179981,1,1,1,1,5,3,0,0,0,0,0,9,1
48647,2012070181583,1,1,1,2,5,3,0,0,0,0,0,9,1
48648,2012070181583,1,2,2,1,5,3,0,0,1,0,0,9,1
48655,2012070182094,2,1,1,1,8,3,0,0,0,0,0,9,3
48660,2012070182491,1,1,1,2,8,3,0,0,0,0,0,9,1
48661,2012070182491,1,3,2,1,7,3,0,0,1,0,0,9,1
48662,2012070182491,1,4,2,1,7,3,0,0,2,0,0,9,1
48663,2012070182491,1,5,2,1,7,3,0,0,2,0,0,9,1
48664,2012070182491,1,6,2,1,7,3,0,0,2,0,0,9,1
48665,2012070182491,2,2,1,1,8,3,0,0,0,0,0,9,1
48675,2012070183286,1,1,1,1,9,3,0,0,0,0,0,21,-1
48680,2012070183535,1,1,1,2,6,3,0,0,0,0,0,9,1
48681,2012070183535,2,2,1,1,8,3,0,0,0,0,0,9,1
48682,2012070183535,3,3,1,2,7,3,0,0,0,0,0,9,1
48707,2012070185783,1,1,1,2,7,3,0,0,0,0,0,9,1
48708,2012070185900,1,1,1,2,7,3,0,0,0,0,0,9,1
48719,2012070186750,1,3,2,1,6,3,0,0,1,0,0,9,2
48720,2012070186750,2,1,1,1,7,3,0,0,0,0,0,9,2
48721,2012070186750,2,2,2,2,7,3,0,0,2,0,0,9,1
48723,2012070186803,1,1,1,1,7,3,0,0,0,0,0,19,3
48740,2012070188923,1,1,1,2,7,3,0,0,0,0,0,5,1
48745,2012070189873,2,1,1,2,7,3,0,0,0,0,0,9,1
48746,2012070189873,2,3,2,2,4,3,0,0,1,0,0,9,-1
48747,2012070189873,3,2,1,2,8,3,0,0,0,0,0,9,1
48770,2012070192024,1,1,1,1,9,2,0,0,0,0,0,9,1
48800,2012070196100,1,1,1,1,7,3,0,0,0,0,0,9,1
48805,2012070196672,1,1,1,1,5,2,0,0,0,0,0,9,1
48810,2012070197106,2,1,1,1,7,3,0,0,0,0,0,9,1
48825,2012070199733,1,1,1,1,8,3,0,0,0,0,0,9,1
48826,2012070199733,1,3,2,2,6,3,0,0,1,0,0,9,1
48827,2012070199733,2,2,1,1,8,3,0,0,0,0,0,19,1
48828,2012070199733,2,4,2,1,7,3,0,0,1,0,0,19,1
48832,2012070200056,2,1,1,2,6,3,0,0,0,0,0,9,1
48845,2012070201494,1,1,1,1,7,3,0,0,0,0,0,19,1
48846,2012070201494,1,2,2,1,5,3,0,0,1,0,0,19,1
48847,2012070201667,2,1,1,2,8,3,0,0,0,0,0,9,1
48849,2012070201900,1,1,1,1,5,3,0,0,0,0,0,19,1
48850,2012070201900,1,2,2,1,4,3,0,0,1,0,0,19,1
48851,2012070201900,1,3,2,1,5,3,0,0,1,0,0,19,1
48862,2012070203487,2,1,1,2,8,3,0,0,0,0,0,9,1
48863,2012070203487,2,2,2,2,6,3,0,0,1,0,0,9,1
48865,2012070203848,2,1,2,1,6,3,0,0,2,0,0,9,1
48866,2012070203848,2,3,2,1,3,3,0,0,1,0,0,9,1
48867,2012070203848,3,2,2,2,1,3,0,0,2,0,0,9,1
48881,2012070205317,2,1,1,2,8,3,0,0,0,0,0,9,3
48884,2012070205571,2,1,1,1,10,3,0,0,0,0,0,9,1
48896,2012070206829,2,1,1,1,7,3,0,0,0,0,0,21,1
48912,2012070209385,1,1,1,1,8,3,0,0,0,0,0,21,1
48913,2012070209385,2,2,1,1,8,3,0,0,0,0,0,21,1
48924,2012070210704,2,1,1,1,8,3,0,0,0,0,0,9,1
48925,2012070210704,2,2,2,2,8,3,0,0,1,0,0,9,1
48939,2012070212745,2,1,1,2,7,3,0,0,0,0,0,9,1
48940,2012070212745,2,2,2,1,5,3,0,0,1,0,0,9,1
48944,2012070213638,1,1,1,2,8,3,0,0,0,0,0,9,1
48957,2012070215650,1,1,1,2,7,3,0,0,0,0,0,9,1
48958,2012070215650,2,2,2,2,6,3,0,0,2,0,0,9,3
48961,2012070215869,1,1,1,1,8,3,0,0,0,0,0,9,3
48962,2012070215869,2,2,1,2,6,3,0,0,0,0,0,9,1
48963,2012070215869,2,4,2,1,6,3,0,0,1,0,0,9,1
48964,2012070215869,3,3,1,1,4,3,0,0,0,0,0,9,1
49034,2012070225038,2,1,1,1,6,3,0,0,0,0,0,9,2
49039,2012070225345,3,1,1,2,5,3,0,0,0,0,0,9,1
49040,2012070225345,3,3,2,1,6,3,0,0,1,0,0,9,1
49041,2012070225345,4,2,1,1,8,3,0,0,0,0,0,9,-1
49044,2012070225455,1,1,1,1,7,3,0,0,0,0,0,9,1
49045,2012070225455,2,2,1,1,11,3,0,0,0,0,0,9,1
49046,2012070225455,2,4,2,2,11,3,0,0,1,0,0,9,1
49047,2012070225455,3,3,1,1,8,3,0,0,0,0,0,9,1
49048,2012070225473,2,1,1,2,4,3,0,0,0,0,0,9,-1
49049,2012070225473,2,2,2,1,11,3,0,0,1,0,0,9,1
49066,2012070227750,1,1,1,2,5,2,0,0,0,0,0,9,1
49068,2012070228386,2,1,1,1,7,3,0,0,0,0,0,9,1
49076,2012070229430,1,1,1,1,5,3,0,0,0,0,0,20,1
49080,2012070229744,2,1,2,2,6,3,0,0,1,0,0,9,1
49100,2012070231691,1,1,1,1,6,2,0,0,0,0,0,21,-1
49101,2012070231691,2,2,1,1,8,3,0,0,0,0,0,9,3
49104,2012070232261,1,1,1,1,7,3,0,0,0,0,0,9,1
49105,2012070232261,1,5,2,2,7,2,0,0,1,0,0,9,1
49106,2012070232261,2,2,1,2,6,3,0,0,0,0,0,9,1
49107,2012070232261,3,3,2,2,8,3,0,0,1,0,0,9,1
49108,2012070232261,4,4,2,1,6,3,0,0,1,0,0,9,1
49117,2012070234311,1,4,2,1,8,3,0,0,1,0,0,9,1
49118,2012070234311,2,1,1,1,8,3,0,0,0,0,0,9,1
49119,2012070234311,2,2,2,2,10,3,0,0,1,0,0,9,1
49120,2012070234311,2,3,2,2,7,3,0,0,2,0,0,9,1
49122,2012070235573,1,1,1,1,5,3,0,0,0,0,0,9,1
49129,2012070236243,2,1,1,1,6,3,0,0,0,0,0,9,1
49130,2012070236244,1,1,1,2,8,3,0,0,0,0,0,9,1
49131,2012070236370,1,1,2,1,2,3,0,0,2,0,0,9,1
49132,2012070236375,1,1,1,1,8,3,0,0,0,0,0,9,1
49133,2012070236375,1,3,2,2,6,2,0,0,1,0,0,9,1
49134,2012070236375,1,4,2,2,2,3,0,0,2,0,0,9,1
49135,2012070236375,2,2,1,1,6,3,0,0,0,0,0,9,1
49136,2012070236392,2,1,1,1,6,3,0,0,0,0,0,9,2
49137,2012070236392,2,2,2,2,6,3,0,0,1,0,0,9,2
49138,2012070236392,2,3,2,2,4,3,0,0,2,0,0,9,1
49139,2012070236392,4,4,2,1,3,3,0,0,1,0,0,9,1
49141,2012070237835,1,1,1,2,5,3,0,0,0,0,0,9,1
49142,2012070237835,2,2,1,1,6,3,0,0,0,0,0,9,1
49160,2012070240354,1,1,2,2,1,3,0,0,2,0,0,9,1
49189,2012070244629,1,1,2,2,4,3,0,0,1,0,0,9,-1
49193,2012070245280,1,1,1,1,4,3,0,0,0,0,0,9,1
49211,2012070246990,1,5,1,1,8,3,0,0,0,0,0,19,1
49212,2012070246990,2,6,1,1,7,3,0,0,0,0,0,9,1
49213,2012070246990,3,2,2,2,4,3,0,0,2,0,0,9,1
49214,2012070246990,3,3,2,1,4,3,0,0,1,0,0,9,1
49215,2012070246990,3,4,2,2,4,3,0,0,2,0,0,9,1
49216,2012070246990,4,1,2,2,9,3,0,0,1,0,0,19,3
49230,2012070249799,1,1,2,2,4,3,0,0,2,0,0,9,1
49231,2012070249799,1,2,2,1,7,3,0,0,2,0,0,9,1
49235,2012070251102,2,1,1,2,6,2,0,0,0,0,0,9,1
49236,2012070251102,3,2,2,2,7,3,0,0,1,0,0,9,1
49237,2012070251102,3,3,2,2,3,3,0,0,2,0,0,9,1
49245,2012070252014,2,1,1,1,6,3,0,0,0,0,0,9,3
49246,2012070252014,2,2,2,1,5,3,0,0,1,0,0,9,1
49255,2012070253414,1,1,1,2,5,3,0,0,0,0,0,9,1
49256,2012070253414,2,2,1,1,8,3,0,0,0,0,0,9,1
49258,2012070253486,2,1,1,1,5,3,0,0,0,0,0,9,1
49259,2012070253486,2,2,2,2,5,3,0,0,1,0,0,9,1
49261,2012070254724,2,3,2,2,6,3,0,0,1,0,0,9,1
49262,2012070254724,3,1,1,2,5,3,0,0,0,0,0,9,1
49263,2012070254724,4,2,1,2,6,3,0,0,0,0,0,9,1
49266,2012070254991,2,1,1,1,7,3,0,0,0,0,0,9,1
49267,2012070255650,1,1,1,2,8,3,0,0,0,0,0,9,1
49268,2012070255650,1,2,2,1,3,3,0,0,1,0,0,9,1
49269,2012070255837,2,1,1,1,8,3,0,0,0,0,0,9,1
49270,2012070255837,3,2,1,2,7,3,0,0,0,0,0,9,2
49271,2012070255837,4,3,1,1,6,3,0,0,0,0,0,9,2
49276,2012070256611,1,1,1,2,6,3,0,0,0,0,0,9,1
49309,2012070260676,1,1,1,2,6,3,0,0,0,0,0,9,1
49316,2012070261507,2,1,1,2,10,3,0,0,0,0,0,9,1
49338,2012070262821,2,1,1,2,10,3,0,0,0,0,0,9,1
49339,2012070263057,1,1,1,1,7,3,0,0,0,0,0,9,1
49340,2012070263057,2,2,1,1,11,3,0,0,0,0,0,9,1
49350,2012070264217,2,1,1,1,7,3,0,0,0,0,0,9,-1
49351,2012070264217,3,2,1,2,5,3,0,0,0,0,0,9,3
49361,2012070265460,1,1,1,1,8,2,0,0,0,0,0,5,-1
49362,2012070265567,2,1,1,1,6,3,0,0,0,0,0,9,1
49363,2012070265567,3,2,1,2,6,3,0,0,0,0,0,9,1
49364,2012070265567,3,3,2,1,6,3,0,0,1,0,0,9,-1
49365,2012070265567,4,4,1,2,10,3,0,0,0,0,0,9,1
49389,2012070268098,2,1,1,1,8,3,0,0,0,0,0,9,1
49390,2012070268098,3,2,1,2,6,3,0,0,0,0,0,9,1
49399,2012070268564,2,1,1,2,6,3,0,0,0,0,0,9,1
49400,2012070268564,3,2,1,1,9,3,0,0,0,0,0,9,1
49401,2012070268564,3,4,2,1,6,3,0,0,1,0,0,9,1
49402,2012070268564,4,5,1,1,9,3,0,0,0,0,0,9,1
49403,2012070268564,4,6,2,2,9,3,0,0,2,0,0,9,1
49404,2012070268564,6,3,1,1,7,3,0,0,0,0,0,9,1
49406,2012070268642,1,1,2,1,3,3,0,0,1,0,0,9,1
49411,2012070269037,1,1,1,2,6,3,0,0,0,0,0,9,1
49415,2012070269561,1,1,1,1,5,3,0,0,0,0,0,9,1
49416,2012070269561,2,2,1,1,7,3,0,0,0,0,0,19,1
49461,2012070273842,2,1,1,2,7,3,0,0,0,0,0,9,1
49462,2012070273842,2,2,2,2,3,3,0,0,1,0,0,9,1
49463,2012070273842,3,3,2,2,7,3,0,0,1,0,0,9,1
49467,2012070274144,1,1,1,1,6,3,0,0,0,0,0,9,1
49470,2012070274338,1,1,1,1,8,3,0,0,0,0,0,9,1
49473,2012070274440,1,1,1,2,6,3,0,0,0,0,0,9,2
49474,2012070274440,2,2,1,2,6,3,0,0,0,0,0,9,1
49475,2012070274440,2,3,2,1,5,3,0,0,1,0,0,9,1
49480,2012070274828,1,1,2,2,10,3,0,0,1,0,0,9,1
49497,2012070277602,3,1,1,2,7,3,0,0,0,0,0,19,1
49508,2012070278662,1,1,1,1,7,3,0,0,0,0,0,9,1
49509,2012070278662,2,2,1,1,7,3,0,0,0,0,0,9,1
49518,2012070280585,1,1,1,1,6,3,0,0,0,0,0,9,1
49523,2012070282651,1,1,1,2,6,3,0,0,0,0,0,9,1
49525,2012070283013,2,1,1,2,8,3,0,0,0,0,0,9,1
49526,2012070283013,2,2,2,2,6,3,0,0,1,0,0,9,1
49533,2012070283369,2,1,1,1,6,3,0,0,0,0,0,9,1
49536,2012070283982,1,1,1,2,6,3,0,0,0,0,0,9,1
49540,2012070284130,1,1,1,1,6,3,0,0,0,0,0,9,1
49541,2012070284130,2,2,1,2,7,3,0,0,0,0,0,9,1
49557,2012070285453,6,1,1,1,6,3,0,0,0,0,0,9,1
49568,2012070287012,1,1,1,1,6,3,0,0,0,0,0,9,1
49569,2012070287012,1,2,2,2,6,3,0,0,1,0,0,9,1
49575,2012070288015,1,1,1,2,7,3,0,0,0,0,0,9,1
49576,2012070288015,5,2,1,1,7,3,0,0,0,0,0,9,3
49600,2012070292337,1,1,1,1,7,3,0,0,0,0,0,9,1
49601,2012070292337,1,3,2,2,4,2,0,0,1,0,0,9,1
49602,2012070292337,2,2,1,2,5,3,0,0,0,0,0,9,1
49605,2012070292563,1,1,1,2,7,3,0,0,0,0,0,9,1
49617,2012070293427,1,1,1,2,7,3,0,0,0,0,0,9,1
49618,2012070293427,2,2,1,1,6,3,0,0,0,0,0,9,3
49646,2012070296939,2,1,1,2,7,3,0,0,0,0,0,9,1
49653,2012070297663,2,1,1,1,9,3,0,0,0,0,0,9,3
49665,2012070298965,2,1,1,2,8,3,0,0,0,0,0,9,1
49671,2012070300078,2,1,1,1,4,3,0,0,0,0,0,9,1
49672,2012070300078,2,2,2,2,4,3,0,0,1,0,0,9,1
49676,2012070300353,3,1,1,1,9,3,0,0,0,0,0,9,1
49677,2012070300353,5,2,1,2,7,3,0,0,0,0,0,9,3
49726,2012070307088,1,1,1,1,6,3,0,0,0,0,0,20,1
49727,2012070307088,2,2,1,1,5,3,0,0,0,0,0,20,1
49728,2012070307088,2,3,2,1,6,3,0,0,1,0,0,20,1
49734,2012070307359,1,1,1,2,5,3,0,0,0,0,0,9,2
49743,2012070308695,2,1,1,2,6,3,0,0,0,0,0,9,1
49764,2012070310216,1,1,1,1,6,2,0,0,0,0,0,9,1
49765,2012070310216,1,2,2,2,1,3,0,0,2,0,0,9,1
49774,2012070310680,1,1,1,1,5,3,0,0,0,0,0,19,1
49775,2012070310680,2,2,1,1,7,3,0,0,0,0,0,9,1
49776,2012070310680,3,3,1,1,9,3,0,0,0,0,0,9,-1
49777,2012070310680,4,4,1,2,6,3,0,0,0,0,0,9,2
49778,2012070310832,2,1,1,2,6,3,0,0,0,0,0,9,2
49791,2012070311887,1,1,1,1,6,3,0,0,0,0,0,9,1
49813,2012070314046,2,1,2,1,6,3,0,0,1,0,0,19,1
49814,2012070314046,2,2,1,1,6,3,0,0,0,0,0,19,1
49822,2012070314751,1,1,2,2,8,3,0,0,1,0,0,9,3
49823,2012070314751,1,2,2,2,9,3,0,0,2,0,0,9,1
49824,2012070314820,2,1,1,2,6,3,0,0,0,0,0,9,3
49832,2012070315206,2,1,1,1,8,3,0,0,0,0,0,9,1
49833,2012070315206,2,2,2,2,8,3,0,0,1,0,0,9,1
49834,2012070315206,2,3,2,2,4,3,0,0,2,0,0,9,1
49835,2012070315206,2,4,2,2,4,3,0,0,2,0,0,9,1
49836,2012070315206,2,5,2,1,4,3,0,0,2,0,0,9,1
49837,2012070315440,1,1,1,1,9,3,0,0,0,0,0,9,-1
49844,2012070315817,1,1,1,2,7,3,0,0,0,0,0,9,1
49862,2012070318847,4,1,1,1,7,3,0,0,0,0,0,9,2
49900,2012070322384,1,1,1,2,4,3,0,0,0,0,0,9,1
49901,2012070322506,1,1,1,1,7,3,0,0,0,0,0,9,3
49902,2012070322506,2,2,1,2,7,3,0,0,0,0,0,9,1
49903,2012070322506,2,3,2,2,4,3,0,0,2,0,0,9,1
49905,2012070322574,2,1,1,1,6,3,0,0,0,0,0,9,1
49906,2012070322574,2,2,2,2,6,3,0,0,1,0,0,9,1
49915,2012070323297,1,2,2,2,5,3,0,0,1,0,0,9,1
49916,2012070323297,3,1,1,1,7,3,0,0,0,0,0,9,1
49923,2012070323371,1,1,1,2,6,3,0,0,0,0,0,9,1
49924,2012070323371,7,2,2,2,8,3,0,0,1,0,0,9,1
49931,2012070323666,1,1,1,2,5,3,0,0,0,0,0,9,1
49932,2012070323666,1,2,2,1,5,3,0,0,1,0,0,9,1
49966,2012070327137,2,1,1,1,8,3,0,0,0,0,0,9,1
49967,2012070327137,2,3,2,2,8,3,0,0,1,0,0,9,1
49968,2012070327137,3,2,1,2,8,3,0,0,0,0,0,9,1
49993,2012070329566,1,1,1,1,8,3,0,0,0,0,0,9,2
49994,2012070329566,4,2,1,2,4,3,0,0,0,0,0,9,1
50032,2012070332192,1,1,1,1,6,3,0,0,0,0,0,9,1
50033,2012070332192,1,2,2,2,6,3,0,0,1,0,0,9,1
50037,2012070332880,2,1,1,1,7,3,0,0,0,0,0,19,1
50088,2012070339328,2,1,1,1,6,3,0,0,0,0,0,9,1
50109,2012070341263,1,1,1,1,9,3,0,0,0,0,0,9,3
50121,2012070342254,2,1,1,1,10,2,0,0,0,0,0,10,1
50130,2012070343117,2,1,1,1,5,3,0,0,0,0,0,9,1
50133,2012070343262,2,1,1,2,8,3,0,0,0,0,0,9,1
50134,2012070343384,6,1,1,1,4,3,0,0,0,0,0,9,1
50136,2012070343731,1,1,1,1,7,3,0,0,0,0,0,9,1
50137,2012070343731,2,2,1,1,6,3,0,0,0,0,0,9,1
50147,2012070345651,3,1,1,2,9,3,0,0,0,0,0,9,3
50157,2012070346973,2,1,1,1,6,3,0,0,0,0,0,9,1
50164,2012070347562,1,1,1,1,4,3,0,0,0,0,0,9,1
50184,2012070348360,1,1,1,1,11,2,0,0,0,0,0,9,1
50194,2012070348875,1,1,1,1,8,3,0,0,0,0,0,21,1
50199,2012070349560,2,1,2,1,1,3,0,0,2,0,0,9,2
50202,2012070349751,1,1,1,1,9,3,0,0,0,0,0,9,1
50203,2012070349751,2,2,1,1,7,3,0,0,0,0,0,9,1
50215,2012070351536,2,1,1,1,5,3,0,0,0,0,0,9,1
50216,2012070351536,3,2,1,1,8,3,0,0,0,0,0,9,1
50227,2012070353306,1,1,1,1,8,2,0,0,0,0,0,19,1
50228,2012070353306,1,2,2,1,9,3,0,0,1,0,0,19,1
50229,2012070353306,2,3,1,1,8,3,0,0,0,0,0,9,1
50230,2012070353306,3,4,1,1,9,3,0,0,0,0,0,21,1
50231,2012070353306,4,5,1,1,9,3,0,0,0,0,0,21,1
50232,2012070353306,5,6,1,2,6,2,0,0,0,0,0,9,1
